venue_wikidata_id,venue_name,venue_type,destination_wikidata_id,destination_name,lat,lon
Q21979206,Q21979206,nature reserve,Q227,Azerbaijan,39.6,49.1
Q176872,Barmah National Park,national park,Q408,Australia,-35.866666666667,145.11805555556
Q133502,Warren National Park,national park,Q408,Australia,-34.5006,115.956
Q123161,Woomargama National Park,national park,Q408,Australia,-35.8714,147.485
Q21982711,Gobustan State Reserve,nature reserve,Q227,Azerbaijan,40.1508,49.3293
Q21982707,Qarayazı Qoruğ,nature reserve,Q227,Azerbaijan,41.316666666667,45.166666666667
Q21982443,Qaragöl Qoruğu,nature reserve,Q227,Azerbaijan,39.770833333333,46.012777777778
Q423134,Newry Islands National Park,national park,Q408,Australia,-20.851666666667,148.89944444444
Q21982712,Q21982712,nature reserve,Q227,Azerbaijan,40.908055555556,48.159722222222
Q20926041,Q20926041,nature reserve,Q398,Bahrain,26.0025,50.504444444444
Q174918,Errinundra National Park,national park,Q408,Australia,-37.2858,148.895
Q138100,Mariala National Park,national park,Q408,Australia,-26.029444444444,145.07138888889
Q119528,Jardine River National Park,national park,Q408,Australia,-10.9211,142.627
Q145308,Woolooma National Park,national park,Q408,Australia,-32.05472222,151.2675
Q45933,Hann Tableland National Park,national park,Q408,Australia,-16.7983,145.151
Q135434952,Q135434952,national park,Q227,Azerbaijan,,
Q48642,Fort Lytton National Park,national park,Q408,Australia,-27.412222222222,153.15
Q155266,Cunnawarra National Park,national park,Q408,Australia,-30.624722222222,152.21722222222
Q137928,Mazeppa National Park,national park,Q408,Australia,-22.231666666667,147.29111111111
Q181556,Brockman National Park,national park,Q408,Australia,-34.5144,115.996
Q21982479,Turianchai State Reserve,nature reserve,Q227,Azerbaijan,40.76702,47.37648
Q600250,Garig Gunak Barlu National Park,national park,Q408,Australia,-11.36555556,132.23972222
Q527914,Brindabella National Park,national park,Q408,Australia,-35.238611111111,148.8011111
Q541149,Hat Head National Park,national park,Q408,Australia,-31.065,153.0177778
Q696959,Snowy River National Park,national park,Q408,Australia,-37.275,148.553
Q541934,Chaelundi National Park,national park,Q408,Australia,-29.944166666667,152.51083333333
Q384739,Wilsons Promontory National Park,national park,Q408,Australia,-39.0133,146.394
Q655191,Rocky Cape National Park,national park,Q408,Australia,-40.899722,145.535833
Q212025,Mount Pinbarren National Park,national park,Q408,Australia,-26.32,152.85416666667
Q568121,Lake Eildon National Park,national park,Q408,Australia,-37.1294,145.869
Q473256,Kinglake National Park,national park,Q408,Australia,-37.573469444444,145.34208888889
Q608315,Yarriabini National Park,national park,Q408,Australia,-30.79,152.95
Q453513,Amamoor National Park,national park,Q408,Australia,-26.3245929,152.6457223
Q457882,Glass House Mountains National Park,national park,Q408,Australia,-26.8475,152.954
Q526425,Idalia National Park,national park,Q408,Australia,-24.9586,144.697
Q80343,West Cape Howe National Park,national park,Q408,Australia,-35.1061,117.593
Q248825,Peak Charles National Park,national park,Q408,Australia,-32.9097,121.107
Q726181,Ashmore Reef Marine Park,nature reserve,Q408,Australia,-12.240469,123.093314
Q254556,Conondale National Park,national park,Q408,Australia,-26.663055555556,152.64555555556
Q592870,Wild Cattle Island National Park,national park,Q408,Australia,-23.958333333333,151.38444444444
Q519117,Savage River National Park,national park,Q408,Australia,-41.3539,145.409
Q441890,Little Desert National Park,national park,Q408,Australia,-36.6067,141.189
Q485826,Anangu Pitjantjatjara Yankunytjatjara,nature reserve,Q408,Australia,-26.5,132.0
Q570270,Lake Gairdner National Park,national park,Q408,Australia,-31.6972,135.854
Q524956,Dorrigo National Park,national park,Q408,Australia,-30.381666666667,152.7511111
Q586786,Cape Range National Park,national park,Q408,Australia,-22.1233,113.921
Q113523,Royal National Park,national park,Q408,Australia,-34.131666666667,151.0511111
Q499550,Smith Islands National Park,national park,Q408,Australia,-20.589166666667,149.11055555556
Q385269,Dunggir National Park,national park,Q408,Australia,-30.676666666667,152.65194444444
Q491972,Mount William National Park,national park,Q408,Australia,-40.9375,148.253333
Q211819,Reliance Creek National Park,national park,Q408,Australia,-21.047777777778,149.09972222222
Q771373,Beelu National Park,national park,Q408,Australia,-31.9544,116.15
Q614773,Walyunga National Park,national park,Q408,Australia,-31.7061,116.09
Q239264,Dulcie Range National Park,national park,Q408,Australia,-22.5778,135.608
Q629153,West Hill National Park,national park,Q408,Australia,-21.830277777778,149.48611111111
Q674231,Auburn River National Park,national park,Q408,Australia,-25.721666666667,151.05194444444
Q472929,Hassell National Park,national park,Q408,Australia,-34.6789,118.37
Q581646,Bladensburg National Park,national park,Q408,Australia,-22.6525,143.05722222222
Q581883,Mummel Gulf National Park,national park,Q408,Australia,-31.3125,151.84444444444
Q212030,Mount Martin National Park,national park,Q408,Australia,-21.071944444444,148.82944444444
Q442279,Cape Arid National Park,national park,Q408,Australia,-33.7039,123.369
Q220754,Canberra Nature Park,nature reserve,Q408,Australia,,
Q735229,Port Campbell National Park,national park,Q408,Australia,-38.65027778,143.0625
Q211816,Pioneer Peaks National Park,national park,Q408,Australia,-20.983888888889,148.92388888889
Q572064,Wadbilliga National Park,national park,Q408,Australia,-36.466666666667,149.58333333333
Q679568,Purnululu National Park,national park,Q408,Australia,-17.448789,128.546055
Q212134,Staaten River National Park,national park,Q408,Australia,-16.2553,142.679
Q733491,Neerabup National Park,national park,Q408,Australia,-31.675,115.735
Q477399,Michaelmas and Upolu Cays National Park,national park,Q408,Australia,-16.60833333,145.9725
Q446220,Tunnel Creek National Park,national park,Q408,Australia,-17.6119,125.143
Q441861,Whitsunday Islands National Park,national park,Q408,Australia,-20.060277777778,148.87416666667
Q625511,Arakwal National Park,national park,Q408,Australia,-28.6603,153.621
Q212019,Mount O'Connell National Park,national park,Q408,Australia,-22.750277777778,150.03944444444
Q255449,Moresby Range National Park,national park,Q408,Australia,-17.5375,146.07583333333
Q115591,Stirling Range National Park,national park,Q408,Australia,-34.397718,118.047177
Q368670,Mebbin National Park,national park,Q408,Australia,-28.4469,153.17
Q549411,Greenmount National Park,national park,Q408,Australia,-31.9064,116.06
Q667469,Shannon National Park,national park,Q408,Australia,-34.6031,116.365
Q564482,Annan River (Yuku Baja-Muliku) National Park,national park,Q408,Australia,-15.5665902,145.2069207
Q499953,Southwood National Park,national park,Q408,Australia,-27.814722222222,150.13555555556
Q68472,Great Otway National Park,national park,Q408,Australia,-38.7733,143.557
Q682401,Eudlo Creek National Park,national park,Q408,Australia,-26.706944444444,152.96194444444
Q974898,Toonumbar National Park,national park,Q408,Australia,-28.49,152.7261111
Q977310,Mount Cook National Park,national park,Q408,Australia,-15.491111111111,145.26027777778
Q921864,Broad Sound Islands National Park,national park,Q408,Australia,-21.813611111111,149.78722222222
Q893407,Border Ranges National Park,national park,Q408,Australia,-28.331666666667,153.0844444
Q741557,Japoon National Park,national park,Q408,Australia,-17.739722222222,145.88722222222
Q814030,Greater Beedelup National Park,national park,Q408,Australia,-34.4183,115.878
Q917644,Brisbane Ranges National Park,national park,Q408,Australia,-37.7953,144.279
Q892405,Bongil Bongil National Park,national park,Q408,Australia,-30.398333333333,153.0344444
Q895450,Bowling Green Bay National Park,national park,Q408,Australia,-19.213333333333,147.03388888889
Q924315,Culgoa National Park,national park,Q408,Australia,-29.080555555556,147.03527777778
Q918062,Drysdale River National Park,national park,Q408,Australia,-15.1614,126.776
Q815977,Bellinger River National Park,national park,Q408,Australia,-30.415,152.7011111
Q643478,Guy Fawkes River National Park,national park,Q408,Australia,-30.031666666667,152.3011111
Q804731,Bald Rock National Park,national park,Q408,Australia,-28.848333333333,152.0511111
Q885558,Blue Mountains National Park,national park,Q408,Australia,-33.797222222222,150.4452778
Q927997,Kati Thanda-Lake Eyre National Park,national park,Q408,Australia,-28.29954,137.60651
Q918256,Witjira National Park,national park,Q408,Australia,-26.3717,135.63
Q920056,Lincoln National Park,national park,Q408,Australia,-34.8678,135.87
Q806023,Ban Ban National Park,national park,Q408,Australia,-25.834169444444,151.96306111111
Q808720,Barool National Park,national park,Q408,Australia,-29.660277777778,152.1925
Q965639,Terrick Terrick National Park,national park,Q408,Australia,-36.1429,144.2282
Q643818,Belair National Park,national park,Q408,Australia,-35.013055555556,138.65583333333
Q816780,Bendidee National Park,national park,Q408,Australia,-28.300277777778,150.51777777778
Q855311,Biamanga National Park,national park,Q408,Australia,-36.451111111111,149.94194444444
Q815431,Belford National Park,national park,Q408,Australia,-32.65,151.3
Q1016942,Burrum Coast National Park,national park,Q408,Australia,-24.999166666667,152.4675
Q806454,Bangadilly National Park,national park,Q408,Australia,-34.45194,150.19222
Q863775,Bingera National Park,national park,Q408,Australia,-25.0277748,152.3157947
Q1016934,Burrowa - Pine Mountain National Park,national park,Q408,Australia,-36.09,147.758
Q880783,Blackdown Tableland National Park,national park,Q408,Australia,-23.7236,149.06
Q967541,Southwest National Park,national park,Q408,Australia,-42.933330555556,146.13333055556
Q808827,Barranyi (North Island) National Park,national park,Q408,Australia,-15.5694,136.869
Q892951,Booderee National Park,nature reserve,Q408,Australia,-35.15083333,150.64527778
Q917653,Brisbane Water National Park,national park,Q408,Australia,-33.459444444444,151.3011111
Q865438,Biriwal Bulga National Park,national park,Q408,Australia,-31.507222222222,152.30638888889
Q894991,Bouddi National Park,national park,Q408,Australia,-33.498333333333,151.4177778
Q972962,Sturt National Park,national park,Q408,Australia,-29.215,141.9677778
Q922823,Broadwater National Park,national park,Q408,Australia,-29.053888888889,153.41
Q918064,William Bay National Park,national park,Q408,Australia,-35.02638889,117.235
Q893073,Boonoo Boonoo National Park,national park,Q408,Australia,-28.8175,152.17833333333
Q847071,Warrumbungle National Park,national park,Q408,Australia,-31.292222222222,149.00805555556
Q808426,Barnard Island Group National Park,national park,Q408,Australia,-17.674722222222,146.17277777778
Q816671,Benambra National Park,national park,Q408,Australia,-35.78667,147.0975
Q816402,Ben Lomond National Park,national park,Q408,Australia,-41.55,147.666667
Q746452,Sydney Harbour National Park,national park,Q408,Australia,-33.813055555556,151.29166666667
Q977942,Girramay National Park,national park,Q408,Australia,-18.0447,146.028
Q816681,Benarkin National Park,national park,Q408,Australia,-26.7603917,152.1714074
Q808968,Barron Gorge National Park,national park,Q408,Australia,-16.8428,145.652
Q863415,Bimberamala National Park,national park,Q408,Australia,-35.486944444444,150.11388888889
Q799956,Bago Bluff National Park,national park,Q408,Australia,-31.5322,152.629
Q751274,Lamington National Park,national park,Q408,Australia,-28.1422,153.115
Q924190,Mount Hypipamee National Park,national park,Q408,Australia,-17.425,145.48611111111
Q1016604,Burleigh Head National Park,national park,Q408,Australia,-28.095277777778,153.45722222222
Q807235,Barakee National Park,national park,Q408,Australia,-31.641666666667,151.85166666667
Q808934,Barrington Tops National Park,national park,Q408,Australia,-32.048333333333,151.5011111
Q637968,Mount Richmond National Park,national park,Q408,Australia,-38.2703,141.425
Q921508,Finke Gorge National Park,national park,Q408,Australia,-24.1447,132.818
Q880717,Blackbraes National Park,national park,Q408,Australia,-19.478888888889,144.18138888889
Q918615,Diamantina National Park,national park,Q408,Australia,-23.357222222222,141.13611111111
Q917801,Geikie Gorge National Park,national park,Q408,Australia,-18.0772,125.714
Q799012,Badgingarra National Park,national park,Q408,Australia,-30.4686,115.44
Q812025,Baw Baw National Park,national park,Q408,Australia,-37.7639,146.223
Q750485,Astrebla Downs National Park,national park,Q408,Australia,-24.211388888889,140.56916666667
Q810277,Basket Swamp National Park,national park,Q408,Australia,-28.933055555556,152.15305555556
Q897598,Brampton Islands National Park,national park,Q408,Australia,-20.793161111111,149.28441944444
Q894672,Kamay Botany Bay National Park,national park,Q408,Australia,-34.020555555556,151.22472222222
Q863555,Bindarri National Park,national park,Q408,Australia,-30.295,152.933
Q893086,Boorabbin National Park,national park,Q408,Australia,-31.2383,120.169
Q906973,Murramarang National Park,national park,Q408,Australia,-35.631666666667,150.3177778
Q925214,Tasman National Park,national park,Q408,Australia,-42.8553,147.976
Q948585,Heathcote National Park,national park,Q408,Australia,-34.098333333333,150.9761111
Q1009486,Bungonia National Park,national park,Q408,Australia,-34.79722222,150.01638889
Q1034246,Cape Palmerston National Park,national park,Q408,Australia,-21.590277777778,149.4275
Q1010032,Bunya Mountains National Park,national park,Q408,Australia,-26.799444444444,151.53694444444
Q1127201,Mitchell River National Park,national park,Q408,Australia,-37.6497,147.349
Q1002547,Bugong National Park,national park,Q408,Australia,-34.825,150.44306
Q1134729,Thirlmere Lakes National Park,national park,Q408,Australia,-34.215,150.5511111
Q1104632,Cobboboonee National Park,national park,Q408,Australia,-38.1264,141.446
Q826601,Bernier and Dorre Island Nature Reserve,nature reserve,Q408,Australia,-24.98333333,113.11666667
Q1034936,Capricorn Coast National Park,national park,Q408,Australia,-23.122222222222,150.74388888889
Q934161,Cania Gorge National Park,national park,Q408,Australia,-24.66,150.98944444444
Q791260,Avon Valley National Park,national park,Q408,Australia,-31.625,116.18361111111
Q1050857,Cathedral Rock National Park,national park,Q408,Australia,-30.415,152.2511111
Q999301,Dryander National Park,national park,Q408,Australia,-20.218055555556,148.56583333333
Q980397,Ghin-Doo-Ee National Park,national park,Q408,Australia,-32.262222222222,152.11694444444
Q1135796,Naracoorte Caves National Park,national park,Q408,Australia,-37.036111111111,140.79666666667
Q1129899,Coorong National Park,national park,Q408,Australia,-36.049166666667,139.55361111111
Q1004326,Bulleringa National Park,national park,Q408,Australia,-17.5803,143.829
Q1034802,Capoompeta National Park,national park,Q408,Australia,-29.392777777778,152.00888888889
Q1104316,Coalstoun Lakes National Park,national park,Q408,Australia,-25.5978,151.909
Q1050363,Cataract National Park,national park,Q408,Australia,-28.75,152.35
Q1089780,Christmas Island National Park,national park,Q408,Australia,-10.49153,105.62316
Q827526,Mole Creek Karst National Park,national park,Q408,Australia,-41.6006,146.289
Q1003529,Bulburin National Park,national park,Q408,Australia,-24.6490873,151.5079648
Q930677,Freycinet National Park,national park,Q408,Australia,-42.05,148.283333
Q1029674,Camooweal Caves National Park,national park,Q408,Australia,-20.01916667,138.19
Q980061,D'Entrecasteaux National Park,national park,Q408,Australia,-34.7469,116.115
Q1089860,Churchill National Park,national park,Q408,Australia,-37.9514,145.26
Q1139151,Limmen National Park,national park,Q408,Australia,-15.0367,135.143
Q1138453,Cradle Mountain-Lake St Clair National Park,national park,Q408,Australia,-41.830277777778,145.92416666667
Q936482,Murray - Sunset National Park,national park,Q408,Australia,-34.7764,141.484
Q830099,South Bruny National Park,national park,Q408,Australia,-43.35,147.371111
Q1044858,Carrai National Park,national park,Q408,Australia,-30.893055555556,152.24194444444
Q1109452,Collier Range National Park,national park,Q408,Australia,-24.6236,119.272
Q1009360,Bundjalung National Park,national park,Q408,Australia,-29.331666666667,153.3344444
Q1030926,Macquarie Pass National Park,national park,Q408,Australia,-34.565,150.6511111
Q1034249,Cape Upstart National Park,national park,Q408,Australia,-19.713333333333,147.76083333333
Q940680,Maria Island National Park,national park,Q408,Australia,-42.644444,148.1
Q1051319,Cattai National Park,national park,Q408,Australia,-33.5472,150.897
Q1130061,Frank Hann National Park,national park,Q408,Australia,-32.9281,120.237
Q997788,Isla Gorge National Park,national park,Q408,Australia,-25.169444444444,149.945
Q1122053,Yuraygir National Park,national park,Q408,Australia,-29.815,153.2677778
Q1034937,Capricornia Cays National Park,national park,Q408,Australia,-23.809519444444,152.28856111111
Q1127232,Tuart Forest National Park,national park,Q408,Australia,-33.5519,115.512
Q1118293,Scone Mountain National Park,national park,Q408,Australia,-32.04027778,150.88
Q827519,Hartz Mountains National Park,national park,Q408,Australia,-43.2297,146.756
Q951837,Tathra National Park,national park,Q408,Australia,-29.7769,115.529
Q958322,Stokes National Park,national park,Q408,Australia,-33.8228,121.135
Q1130056,Yalgorup National Park,national park,Q408,Australia,-32.8572,115.672
