destination_id,destination_name,month_number,month_name,avg_temp_celsius,avg_rainfall_mm,avg_humidity
Q1520,Astana,7,July,20.6,2.2,68.8
Q1520,Astana,8,August,17.9,2.8,70.3
Q1520,Astana,9,September,10.7,1.0,69.6
Q1520,Astana,10,October,4.6,1.5,71.4
Q1520,Astana,11,November,-4.6,1.2,82.5
Q1520,Astana,12,December,-9.7,0.8,84.2
Q3927,Astrakhan,1,January,-2.4,0.8,79.9
Q3927,Astrakhan,2,February,-0.5,0.9,72.9
Q3927,Astrakhan,3,March,2.7,1.3,71.0
Q3927,Astrakhan,4,April,17.1,0.4,58.8
Q3927,Astrakhan,5,May,17.6,0.4,44.1
Q3927,Astrakhan,6,June,26.7,0.5,47.0
Q3927,Astrakhan,7,July,29.3,0.1,36.4
Q3927,Astrakhan,8,August,27.0,0.0,37.6
Q3927,Astrakhan,9,September,20.6,0.2,42.6
Q3927,Astrakhan,10,October,11.8,1.0,64.7
Q3927,Astrakhan,11,November,5.3,1.2,80.7
Q3927,Astrakhan,12,December,-0.4,1.2,82.1
Q2933,Asunción,1,January,28.3,2.4,68.4
Q2933,Asunción,2,February,29.1,2.7,66.2
Q2933,Asunción,3,March,29.3,2.1,65.3
Q2933,Asunción,4,April,25.9,7.2,79.3
Q2933,Asunción,5,May,18.7,5.1,80.0
Q2933,Asunción,6,June,21.5,4.3,71.9
Q2933,Asunción,7,July,16.8,2.5,76.8
Q2933,Asunción,8,August,19.4,1.9,68.4
Q2933,Asunción,9,September,23.1,1.4,69.6
Q2933,Asunción,10,October,24.9,3.4,71.1
Q2933,Asunción,11,November,27.5,4.8,66.8
Q2933,Asunción,12,December,26.0,6.9,68.9
Q1524,Athens,1,January,9.6,1.1,74.1
Q1524,Athens,2,February,11.6,1.7,74.4
Q1524,Athens,3,March,13.4,1.9,70.2
Q1524,Athens,4,April,18.6,0.6,50.4
Q1524,Athens,5,May,20.3,0.3,53.4
Q1524,Athens,6,June,29.1,0.1,37.1
Q1524,Athens,7,July,30.0,1.0,38.5
Q1524,Athens,8,August,29.2,1.0,43.1
Q1524,Athens,9,September,24.2,0.8,55.9
Q1524,Athens,10,October,19.6,0.2,59.5
Q1524,Athens,11,November,13.8,2.3,68.8
Q1524,Athens,12,December,11.3,4.9,76.9
Q23556,Atlanta,1,January,5.3,6.2,69.8
Q23556,Atlanta,2,February,9.7,3.8,65.6
Q23556,Atlanta,3,March,12.9,5.2,70.2
Q23556,Atlanta,4,April,16.8,3.5,66.7
Q23556,Atlanta,5,May,22.0,4.8,70.5
Q23556,Atlanta,6,June,26.5,1.5,57.7
Q23556,Atlanta,7,July,26.1,7.9,76.6
Q23556,Atlanta,8,August,26.2,1.1,64.2
Q23556,Atlanta,9,September,23.2,6.8,68.9
Q23556,Atlanta,10,October,17.7,0.1,67.8
Q23556,Atlanta,11,November,13.9,2.2,77.3
Q23556,Atlanta,12,December,7.4,2.2,73.0
Q37100,Auckland,1,January,20.5,2.8,77.1
Q37100,Auckland,2,February,19.8,2.1,72.8
Q37100,Auckland,3,March,17.4,2.4,75.2
Q37100,Auckland,4,April,16.5,3.0,79.5
Q37100,Auckland,5,May,13.1,2.1,79.7
Q37100,Auckland,6,June,13.4,3.0,84.5
Q37100,Auckland,7,July,11.4,4.4,85.9
Q37100,Auckland,8,August,12.0,2.6,83.2
Q37100,Auckland,9,September,13.3,2.3,77.9
Q37100,Auckland,10,October,14.5,3.6,78.5
Q37100,Auckland,11,November,16.6,3.0,74.7
Q37100,Auckland,12,December,19.2,3.0,73.5
Q2749,Augsburg,1,January,0.9,2.5,78.1
Q2749,Augsburg,2,February,6.4,1.9,79.7
Q2749,Augsburg,3,March,7.7,2.5,75.5
Q2749,Augsburg,4,April,9.7,2.1,70.0
Q2749,Augsburg,5,May,14.0,4.5,74.4
Q2749,Augsburg,6,June,17.5,6.1,77.4
Q2749,Augsburg,7,July,19.3,2.9,75.4
Q2749,Augsburg,8,August,20.1,2.5,76.0
Q2749,Augsburg,9,September,14.8,5.4,78.4
Q2749,Augsburg,10,October,11.2,2.0,86.5
Q2749,Augsburg,11,November,4.2,2.0,86.1
Q2749,Augsburg,12,December,1.6,1.7,83.0
Q16559,Austin,1,January,8.1,4.2,68.2
Q16559,Austin,2,February,14.8,2.6,68.0
Q16559,Austin,3,March,17.7,2.8,71.8
Q16559,Austin,4,April,21.0,6.0,72.4
Q16559,Austin,5,May,24.9,9.9,81.2
Q16559,Austin,6,June,27.7,4.8,75.1
Q16559,Austin,7,July,28.1,3.7,70.4
Q16559,Austin,8,August,30.1,1.2,61.3
Q16559,Austin,9,September,26.7,2.4,62.5
Q16559,Austin,10,October,25.1,0.2,51.4
Q16559,Austin,11,November,18.3,2.1,62.4
Q16559,Austin,12,December,14.4,2.7,71.0
Q408,Australia,1,January,33.0,0.9,30.9
Q408,Australia,2,February,31.8,0.1,25.2
Q408,Australia,3,March,26.7,2.7,49.8
Q408,Australia,4,April,19.5,0.0,34.8
Q408,Australia,5,May,16.5,0.3,45.6
Q408,Australia,6,June,14.2,0.2,54.2
Q408,Australia,7,July,11.8,0.0,53.3
Q408,Australia,8,August,19.9,0.1,34.4
Q408,Australia,9,September,20.4,1.4,36.1
Q408,Australia,10,October,27.6,0.1,21.4
Q408,Australia,11,November,27.3,1.9,39.3
Q408,Australia,12,December,30.6,1.6,33.5
Q40,Austria,1,January,0.1,2.9,76.5
Q40,Austria,2,February,6.2,2.6,76.9
Q40,Austria,3,March,7.7,2.2,73.3
Q40,Austria,4,April,10.4,3.2,68.9
Q40,Austria,5,May,14.7,3.4,71.7
Q40,Austria,6,June,18.2,4.9,74.0
Q40,Austria,7,July,20.4,3.5,73.3
Q40,Austria,8,August,21.4,2.5,73.9
Q40,Austria,9,September,14.7,9.0,75.5
Q40,Austria,10,October,11.3,2.4,86.1
Q40,Austria,11,November,3.2,1.4,86.6
Q40,Austria,12,December,0.9,2.1,82.3
Q227,Azerbaijan,1,January,4.4,1.2,76.6
Q227,Azerbaijan,2,February,6.7,0.5,67.8
Q227,Azerbaijan,3,March,9.5,2.3,76.5
Q227,Azerbaijan,4,April,17.8,1.0,63.8
Q227,Azerbaijan,5,May,19.2,2.7,68.1
Q227,Azerbaijan,6,June,27.9,2.3,52.2
Q227,Azerbaijan,7,July,27.9,3.8,56.0
Q227,Azerbaijan,8,August,28.1,0.6,55.9
Q227,Azerbaijan,9,September,23.9,0.8,54.0
Q227,Azerbaijan,10,October,16.3,2.2,72.8
Q227,Azerbaijan,11,November,10.2,0.9,75.7
Q227,Azerbaijan,12,December,5.7,0.5,79.4
Q5684,Babylon,1,January,14.7,0.0,54.9
Q5684,Babylon,2,February,14.0,2.0,65.5
Q5684,Babylon,3,March,18.8,1.7,45.3
Q5684,Babylon,4,April,27.8,0.3,28.2
Q5684,Babylon,5,May,30.5,0.3,30.1
Q5684,Babylon,6,June,39.1,0.0,12.0
Q5684,Babylon,7,July,39.5,0.0,16.3
Q5684,Babylon,8,August,39.2,0.0,16.5
Q5684,Babylon,9,September,34.7,0.0,21.9
Q5684,Babylon,10,October,26.5,0.0,22.9
Q5684,Babylon,11,November,18.6,1.1,57.5
Q5684,Babylon,12,December,12.8,0.1,51.4
Q1530,Baghdad,1,January,14.2,0.1,59.6
Q1530,Baghdad,2,February,13.9,1.8,64.0
Q1530,Baghdad,3,March,18.2,2.6,47.0
Q1530,Baghdad,4,April,27.0,0.9,32.3
Q1530,Baghdad,5,May,29.6,0.5,34.1
Q1530,Baghdad,6,June,38.7,0.0,13.7
Q1530,Baghdad,7,July,39.1,0.0,17.8
Q1530,Baghdad,8,August,38.8,0.0,18.5
Q1530,Baghdad,9,September,34.2,0.0,23.9
Q1530,Baghdad,10,October,26.1,0.0,24.1
Q1530,Baghdad,11,November,18.2,1.0,59.5
Q1530,Baghdad,12,December,13.2,0.2,50.1
Q398,Bahrain,1,January,19.5,0.0,65.0
Q398,Bahrain,2,February,18.8,0.9,66.8
Q398,Bahrain,3,March,21.8,0.4,58.2
Q398,Bahrain,4,April,26.6,0.6,52.4
Q398,Bahrain,5,May,31.9,1.4,44.6
Q398,Bahrain,6,June,36.3,0.0,41.6
Q398,Bahrain,7,July,37.4,0.0,38.5
Q398,Bahrain,8,August,36.5,0.0,51.6
Q398,Bahrain,9,September,33.9,0.0,55.3
Q398,Bahrain,10,October,29.8,0.1,60.5
Q398,Bahrain,11,November,25.1,0.2,66.0
Q398,Bahrain,12,December,18.2,0.0,66.5
Q9248,Baku,1,January,5.0,0.6,78.3
Q9248,Baku,2,February,5.7,0.6,74.7
Q9248,Baku,3,March,7.6,1.3,83.6
Q9248,Baku,4,April,15.6,1.1,70.8
Q9248,Baku,5,May,17.2,1.4,70.1
Q9248,Baku,6,June,25.7,1.2,62.6
Q9248,Baku,7,July,27.1,0.9,60.4
Q9248,Baku,8,August,27.2,0.5,60.4
Q9248,Baku,9,September,22.9,0.2,60.9
Q9248,Baku,10,October,16.3,3.0,76.3
Q9248,Baku,11,November,10.9,1.2,81.4
Q9248,Baku,12,December,7.0,1.2,84.7
Q5765,Balearic Islands,1,January,11.5,1.4,81.1
Q5765,Balearic Islands,2,February,12.0,1.0,77.1
Q5765,Balearic Islands,3,March,13.5,1.7,73.8
Q5765,Balearic Islands,4,April,15.0,2.5,69.1
Q5765,Balearic Islands,5,May,18.1,1.4,72.7
Q5765,Balearic Islands,6,June,22.0,1.2,70.1
Q5765,Balearic Islands,7,July,25.6,0.1,66.3
Q5765,Balearic Islands,8,August,25.8,1.0,72.9
Q5765,Balearic Islands,9,September,21.2,2.2,75.9
Q5765,Balearic Islands,10,October,19.6,1.7,78.5
Q5765,Balearic Islands,11,November,15.6,2.4,85.6
Q5765,Balearic Islands,12,December,10.1,0.7,82.8
Q5092,Baltimore,1,January,2.3,4.5,74.5
Q5092,Baltimore,2,February,4.3,2.5,69.2
Q5092,Baltimore,3,March,8.7,5.5,64.7
Q5092,Baltimore,4,April,13.4,3.9,67.1
Q5092,Baltimore,5,May,18.8,3.3,75.5
Q5092,Baltimore,6,June,24.6,2.6,60.3
Q5092,Baltimore,7,July,26.2,4.2,69.3
Q5092,Baltimore,8,August,23.6,6.0,74.4
Q5092,Baltimore,9,September,20.5,2.7,74.8
Q5092,Baltimore,10,October,14.8,0.6,66.7
Q5092,Baltimore,11,November,10.6,1.6,67.4
Q5092,Baltimore,12,December,3.4,3.0,69.9
Q3703,Bamako,1,January,26.5,0.0,16.7
Q3703,Bamako,2,February,28.1,0.0,13.6
Q3703,Bamako,3,March,32.3,0.0,19.2
Q3703,Bamako,4,April,33.9,0.1,27.2
Q3703,Bamako,5,May,33.3,0.1,39.3
Q3703,Bamako,6,June,29.9,2.4,60.7
Q3703,Bamako,7,July,26.0,9.7,80.8
Q3703,Bamako,8,August,25.2,9.6,84.4
Q3703,Bamako,9,September,25.4,5.3,85.0
Q3703,Bamako,10,October,26.7,2.8,75.0
Q3703,Bamako,11,November,27.2,0.0,36.8
Q3703,Bamako,12,December,25.9,0.0,24.5
Q9279,Bandar Seri Begawan,1,January,27.0,6.6,84.9
Q9279,Bandar Seri Begawan,2,February,27.3,2.9,82.1
Q9279,Bandar Seri Begawan,3,March,27.9,3.7,80.5
Q9279,Bandar Seri Begawan,4,April,27.9,7.7,83.9
Q9279,Bandar Seri Begawan,5,May,27.3,18.3,89.1
Q9279,Bandar Seri Begawan,6,June,27.0,9.6,85.2
Q9279,Bandar Seri Begawan,7,July,27.0,7.5,83.6
Q9279,Bandar Seri Begawan,8,August,26.5,12.1,85.9
Q9279,Bandar Seri Begawan,9,September,27.4,3.2,81.0
Q9279,Bandar Seri Begawan,10,October,26.7,5.7,84.5
Q9279,Bandar Seri Begawan,11,November,27.1,7.8,83.9
Q9279,Bandar Seri Begawan,12,December,26.6,11.0,86.7
Q1861,Bangkok,1,January,27.8,0.4,65.8
Q1861,Bangkok,2,February,29.0,0.7,72.2
Q1861,Bangkok,3,March,29.5,2.1,75.2
Q1861,Bangkok,4,April,31.8,0.2,69.9
Q1861,Bangkok,5,May,30.1,8.7,77.9
Q1861,Bangkok,6,June,29.0,6.0,78.5
Q1861,Bangkok,7,July,27.7,10.7,83.6
Q1861,Bangkok,8,August,28.5,5.2,80.7
Q1861,Bangkok,9,September,27.8,9.8,83.1
Q1861,Bangkok,10,October,27.6,7.1,82.7
Q1861,Bangkok,11,November,28.3,2.2,69.2
Q1861,Bangkok,12,December,28.4,0.3,52.9
Q902,Bangladesh,1,January,16.7,0.0,80.8
Q902,Bangladesh,2,February,20.6,0.6,70.4
Q902,Bangladesh,3,March,24.2,3.1,69.0
Q902,Bangladesh,4,April,30.1,0.2,64.7
Q902,Bangladesh,5,May,29.7,8.5,73.2
Q902,Bangladesh,6,June,30.0,6.7,80.7
Q902,Bangladesh,7,July,29.1,7.4,81.9
Q902,Bangladesh,8,August,27.7,12.7,85.7
Q902,Bangladesh,9,September,28.7,12.0,83.9
Q902,Bangladesh,10,October,26.7,8.1,85.8
Q902,Bangladesh,11,November,23.5,0.1,74.4
Q902,Bangladesh,12,December,18.8,0.0,78.9
Q3832,Bangui,1,January,26.3,0.0,46.8
Q3832,Bangui,2,February,28.7,0.0,50.9
Q3832,Bangui,3,March,28.3,1.7,68.9
Q3832,Bangui,4,April,27.5,3.2,75.4
Q3832,Bangui,5,May,27.4,5.1,77.4
Q3832,Bangui,6,June,26.0,4.5,81.7
Q3832,Bangui,7,July,24.9,5.7,85.9
Q3832,Bangui,8,August,24.5,7.8,87.0
Q3832,Bangui,9,September,24.9,8.6,85.7
Q3832,Bangui,10,October,25.0,5.2,84.4
Q3832,Bangui,11,November,26.0,1.4,72.2
Q3832,Bangui,12,December,27.7,0.0,46.2
Q3726,Banjul,1,January,25.7,0.0,47.6
Q3726,Banjul,2,February,27.1,0.0,40.4
Q3726,Banjul,3,March,24.8,0.0,54.9
Q3726,Banjul,4,April,25.6,0.0,60.2
Q3726,Banjul,5,May,26.1,0.2,70.4
Q3726,Banjul,6,June,26.2,1.0,79.4
Q3726,Banjul,7,July,27.2,7.6,81.5
Q3726,Banjul,8,August,27.0,8.0,83.7
Q3726,Banjul,9,September,26.7,9.4,84.6
Q3726,Banjul,10,October,27.7,3.4,80.8
Q3726,Banjul,11,November,28.0,0.0,65.3
Q3726,Banjul,12,December,25.2,0.2,51.0
Q244,Barbados,1,January,25.0,2.1,74.9
Q244,Barbados,2,February,25.7,0.9,70.2
Q244,Barbados,3,March,25.9,1.2,69.8
Q244,Barbados,4,April,26.6,0.9,68.7
Q244,Barbados,5,May,27.4,1.5,70.9
Q244,Barbados,6,June,26.8,3.6,76.1
Q244,Barbados,7,July,26.6,4.6,77.9
Q244,Barbados,8,August,26.5,4.5,79.0
Q244,Barbados,9,September,26.3,6.6,81.4
Q244,Barbados,10,October,26.8,2.0,76.7
Q244,Barbados,11,November,26.3,6.0,77.5
Q244,Barbados,12,December,25.8,2.0,69.8
Q1492,Barcelona,1,January,9.7,1.3,76.5
Q1492,Barcelona,2,February,11.7,0.7,73.5
Q1492,Barcelona,3,March,12.8,2.4,76.0
Q1492,Barcelona,4,April,14.2,4.8,72.9
Q1492,Barcelona,5,May,17.0,1.3,77.4
Q1492,Barcelona,6,June,21.2,2.3,74.2
Q1492,Barcelona,7,July,25.0,1.0,70.4
Q1492,Barcelona,8,August,25.9,1.2,72.6
Q1492,Barcelona,9,September,20.5,3.0,74.2
Q1492,Barcelona,10,October,18.3,4.8,81.8
Q1492,Barcelona,11,November,14.3,2.9,82.5
Q1492,Barcelona,12,December,9.5,1.0,76.6
Q3519,Bari,1,January,10.8,2.0,73.1
Q3519,Bari,2,February,11.8,1.8,75.2
Q3519,Bari,3,March,13.5,1.6,71.5
Q3519,Bari,4,April,16.3,1.3,63.8
Q3519,Bari,5,May,20.1,1.5,66.8
Q3519,Bari,6,June,25.5,0.6,58.0
Q3519,Bari,7,July,28.4,0.5,55.1
Q3519,Bari,8,August,28.0,1.0,61.7
Q3519,Bari,9,September,23.0,1.3,65.3
Q3519,Bari,10,October,19.8,0.7,74.4
Q3519,Bari,11,November,13.7,1.3,75.4
Q3519,Bari,12,December,10.7,3.1,78.5
Q78,Basel,1,January,2.8,3.2,80.9
Q78,Basel,2,February,7.4,2.6,80.8
Q78,Basel,3,March,8.5,3.0,78.0
Q78,Basel,4,April,10.1,3.6,74.4
Q78,Basel,5,May,14.4,4.6,77.7
Q78,Basel,6,June,17.9,4.6,78.9
Q78,Basel,7,July,20.3,3.2,75.9
Q78,Basel,8,August,21.7,1.9,72.0
Q78,Basel,9,September,15.3,4.8,79.9
Q78,Basel,10,October,12.5,3.0,87.1
Q78,Basel,11,November,6.1,3.5,85.3
Q78,Basel,12,December,2.8,2.9,84.1
Q41295,Basseterre,1,January,25.9,1.2,71.9
Q41295,Basseterre,2,February,25.4,5.2,75.1
Q41295,Basseterre,3,March,26.1,1.3,70.6
Q41295,Basseterre,4,April,26.5,2.4,74.2
Q41295,Basseterre,5,May,27.9,2.9,75.8
Q41295,Basseterre,6,June,28.4,2.2,74.1
Q41295,Basseterre,7,July,28.2,3.4,75.4
Q41295,Basseterre,8,August,28.1,4.4,76.7
Q41295,Basseterre,9,September,28.2,3.2,77.7
Q41295,Basseterre,10,October,28.8,1.5,71.1
Q41295,Basseterre,11,November,27.1,4.3,79.2
Q41295,Basseterre,12,December,26.5,1.2,70.6
Q28218,Baton Rouge,1,January,9.9,7.2,74.9
Q28218,Baton Rouge,2,February,14.3,3.4,74.5
Q28218,Baton Rouge,3,March,17.2,5.8,77.3
Q28218,Baton Rouge,4,April,21.0,2.9,73.5
Q28218,Baton Rouge,5,May,25.5,4.3,78.8
Q28218,Baton Rouge,6,June,27.6,2.4,75.2
Q28218,Baton Rouge,7,July,27.8,5.1,81.6
Q28218,Baton Rouge,8,August,29.1,1.9,69.7
Q28218,Baton Rouge,9,September,25.5,9.7,78.2
Q28218,Baton Rouge,10,October,22.3,0.8,66.3
Q28218,Baton Rouge,11,November,19.4,4.5,78.7
Q28218,Baton Rouge,12,December,13.8,4.9,78.8
Q25475,Batumi,1,January,6.1,10.1,76.7
Q25475,Batumi,2,February,8.6,4.9,71.6
Q25475,Batumi,3,March,10.1,5.1,77.4
Q25475,Batumi,4,April,16.0,1.1,77.9
Q25475,Batumi,5,May,15.9,4.2,86.2
Q25475,Batumi,6,June,22.4,4.4,81.8
Q25475,Batumi,7,July,24.2,8.2,87.7
Q25475,Batumi,8,August,23.8,2.7,85.6
Q25475,Batumi,9,September,22.3,6.9,86.7
Q25475,Batumi,10,October,15.7,15.1,84.3
Q25475,Batumi,11,November,10.2,11.1,77.3
Q25475,Batumi,12,December,7.9,7.0,71.2
Q956,Beijing,1,January,-3.0,0.0,44.3
Q956,Beijing,2,February,-0.2,0.2,43.3
Q956,Beijing,3,March,7.7,0.2,40.9
Q956,Beijing,4,April,16.4,1.1,47.9
Q956,Beijing,5,May,21.7,1.6,45.5
Q956,Beijing,6,June,27.5,0.9,44.9
Q956,Beijing,7,July,27.4,6.9,73.3
Q956,Beijing,8,August,25.9,9.7,81.1
Q956,Beijing,9,September,20.9,1.7,69.7
Q956,Beijing,10,October,12.8,0.7,68.3
Q956,Beijing,11,November,7.5,0.6,62.5
Q956,Beijing,12,December,0.0,0.0,32.1
Q3820,Beirut,1,January,14.5,7.6,73.3
Q3820,Beirut,2,February,13.9,2.2,70.7
Q3820,Beirut,3,March,15.9,2.9,68.5
Q3820,Beirut,4,April,20.3,0.9,68.3
Q3820,Beirut,5,May,21.6,2.1,67.9
Q3820,Beirut,6,June,27.5,0.1,62.5
Q3820,Beirut,7,July,29.3,0.1,58.9
Q3820,Beirut,8,August,28.7,0.0,62.1
Q3820,Beirut,9,September,26.8,0.4,63.7
Q3820,Beirut,10,October,23.0,0.3,54.1
Q3820,Beirut,11,November,18.2,2.5,64.5
Q3820,Beirut,12,December,15.5,2.0,58.8
Q184,Belarus,1,January,-5.3,1.8,86.5
Q184,Belarus,2,February,1.5,1.9,85.8
Q184,Belarus,3,March,3.9,0.7,75.0
Q184,Belarus,4,April,9.6,3.1,74.5
Q184,Belarus,5,May,14.3,1.1,66.8
Q184,Belarus,6,June,18.8,3.5,74.4
Q184,Belarus,7,July,21.0,3.5,73.9
Q184,Belarus,8,August,19.8,1.2,73.3
Q184,Belarus,9,September,17.7,1.6,65.5
Q184,Belarus,10,October,8.1,1.6,84.4
Q184,Belarus,11,November,2.8,1.2,82.3
Q184,Belarus,12,December,0.2,0.6,86.2
Q10686,Belfast,1,January,4.7,1.7,85.2
Q10686,Belfast,2,February,6.7,2.2,85.4
Q10686,Belfast,3,March,6.8,4.1,83.9
Q10686,Belfast,4,April,8.2,3.8,80.7
Q10686,Belfast,5,May,12.8,2.5,83.1
Q10686,Belfast,6,June,12.6,1.9,76.7
Q10686,Belfast,7,July,14.1,3.2,80.6
Q10686,Belfast,8,August,14.7,4.6,80.4
Q10686,Belfast,9,September,12.4,2.0,82.1
Q10686,Belfast,10,October,11.0,2.6,85.4
Q10686,Belfast,11,November,7.8,1.7,88.7
Q10686,Belfast,12,December,7.2,2.4,85.7
Q31,Belgium,1,January,2.6,2.1,82.1
Q31,Belgium,2,February,7.6,4.4,86.6
Q31,Belgium,3,March,8.5,2.6,80.1
Q31,Belgium,4,April,10.2,2.7,76.3
Q31,Belgium,5,May,14.1,3.8,81.9
Q31,Belgium,6,June,15.2,3.0,77.7
Q31,Belgium,7,July,17.9,3.1,75.9
Q31,Belgium,8,August,19.3,2.2,74.7
Q31,Belgium,9,September,15.1,3.7,81.4
Q31,Belgium,10,October,12.3,2.9,85.7
Q31,Belgium,11,November,6.9,1.6,86.9
Q31,Belgium,12,December,4.7,2.5,89.9
Q3711,Belgrade,1,January,2.7,1.5,80.2
Q3711,Belgrade,2,February,9.1,0.5,71.1
Q3711,Belgrade,3,March,11.1,1.0,67.0
Q3711,Belgrade,4,April,15.3,0.9,60.3
Q3711,Belgrade,5,May,18.0,3.9,70.9
Q3711,Belgrade,6,June,24.0,2.5,67.2
Q3711,Belgrade,7,July,26.0,2.1,61.6
Q3711,Belgrade,8,August,26.6,0.3,54.1
Q3711,Belgrade,9,September,19.5,3.2,65.1
Q3711,Belgrade,10,October,14.1,0.8,73.1
Q3711,Belgrade,11,November,5.8,2.5,81.7
Q3711,Belgrade,12,December,3.2,1.9,88.0
Q242,Belize,1,January,21.6,3.6,88.6
Q242,Belize,2,February,20.7,1.2,83.3
Q242,Belize,3,March,24.4,0.5,80.4
Q242,Belize,4,April,24.3,2.2,82.9
Q242,Belize,5,May,26.6,0.4,80.2
Q242,Belize,6,June,24.9,7.2,88.9
Q242,Belize,7,July,23.9,5.5,91.2
Q242,Belize,8,August,24.0,5.8,90.7
Q242,Belize,9,September,24.9,5.2,87.4
Q242,Belize,10,October,22.9,12.1,90.8
Q242,Belize,11,November,22.2,7.3,85.8
Q242,Belize,12,December,20.5,7.8,91.1
Q3043,Belmopan,1,January,24.1,3.8,86.1
Q3043,Belmopan,2,February,23.5,0.8,77.9
Q3043,Belmopan,3,March,27.5,0.5,74.5
Q3043,Belmopan,4,April,27.5,3.2,76.3
Q3043,Belmopan,5,May,30.1,0.4,72.8
Q3043,Belmopan,6,June,27.7,7.7,84.9
Q3043,Belmopan,7,July,26.4,7.9,88.4
Q3043,Belmopan,8,August,26.6,8.1,87.7
Q3043,Belmopan,9,September,27.7,4.9,83.8
Q3043,Belmopan,10,October,25.5,13.7,88.2
Q3043,Belmopan,11,November,24.7,9.5,84.8
Q3043,Belmopan,12,December,23.1,5.0,87.5
Q42800,Belo Horizonte,1,January,22.6,7.8,81.3
Q42800,Belo Horizonte,2,February,22.3,5.5,79.2
Q42800,Belo Horizonte,3,March,23.1,4.2,77.9
Q42800,Belo Horizonte,4,April,21.8,1.0,70.9
Q42800,Belo Horizonte,5,May,21.2,0.0,63.4
Q42800,Belo Horizonte,6,June,19.1,0.0,58.4
Q42800,Belo Horizonte,7,July,18.9,0.0,56.7
Q42800,Belo Horizonte,8,August,20.1,0.0,51.2
Q42800,Belo Horizonte,9,September,23.5,0.1,45.3
Q42800,Belo Horizonte,10,October,22.6,5.2,68.6
Q42800,Belo Horizonte,11,November,21.6,4.9,76.2
Q42800,Belo Horizonte,12,December,22.5,7.0,77.5
Q1355,Bengaluru,1,January,21.9,0.2,66.7
Q1355,Bengaluru,2,February,24.2,0.0,53.5
Q1355,Bengaluru,3,March,27.2,0.0,44.1
Q1355,Bengaluru,4,April,29.4,0.0,39.4
Q1355,Bengaluru,5,May,26.6,4.9,68.6
Q1355,Bengaluru,6,June,23.8,4.5,80.5
Q1355,Bengaluru,7,July,22.7,5.6,82.1
Q1355,Bengaluru,8,August,23.0,5.9,83.0
Q1355,Bengaluru,9,September,23.2,2.2,77.6
Q1355,Bengaluru,10,October,22.5,7.8,82.7
Q1355,Bengaluru,11,November,22.1,1.5,74.7
Q1355,Bengaluru,12,December,21.7,2.5,78.5
Q962,Benin,1,January,26.6,0.0,32.2
Q962,Benin,2,February,29.4,0.1,35.6
Q962,Benin,3,March,30.9,0.8,56.7
Q962,Benin,4,April,29.4,3.3,68.5
Q962,Benin,5,May,28.4,3.2,73.7
Q962,Benin,6,June,26.8,2.7,77.2
Q962,Benin,7,July,25.2,5.9,84.3
Q962,Benin,8,August,25.1,6.2,81.6
Q962,Benin,9,September,25.2,4.3,82.1
Q962,Benin,10,October,25.8,5.5,81.6
Q962,Benin,11,November,26.0,0.0,50.1
Q962,Benin,12,December,25.1,0.0,39.5
Q628,Bergamo,1,January,3.1,1.8,80.8
Q628,Bergamo,2,February,7.3,6.8,82.8
Q628,Bergamo,3,March,9.5,5.3,78.0
Q628,Bergamo,4,April,11.9,3.0,74.4
Q628,Bergamo,5,May,15.5,10.4,80.8
Q628,Bergamo,6,June,19.7,8.3,80.1
Q628,Bergamo,7,July,23.5,4.4,75.9
Q628,Bergamo,8,August,24.8,2.1,68.4
Q628,Bergamo,9,September,17.6,8.4,75.5
Q628,Bergamo,10,October,14.3,8.3,88.2
Q628,Bergamo,11,November,6.9,0.4,85.4
Q628,Bergamo,12,December,3.0,1.1,81.4
Q26793,Bergen,1,January,-1.2,7.8,77.4
Q26793,Bergen,2,February,0.7,11.1,86.6
Q26793,Bergen,3,March,3.5,6.0,82.1
Q26793,Bergen,4,April,5.5,4.8,78.1
Q26793,Bergen,5,May,14.6,2.2,67.7
Q26793,Bergen,6,June,11.9,6.8,79.9
Q26793,Bergen,7,July,14.2,5.6,83.2
Q26793,Bergen,8,August,13.5,15.9,86.6
Q26793,Bergen,9,September,11.7,6.0,85.7
Q26793,Bergen,10,October,8.4,10.7,88.3
Q26793,Bergen,11,November,4.3,7.0,88.4
Q26793,Bergen,12,December,3.2,12.9,88.5
Q64,Berlin,1,January,1.3,1.8,82.1
Q64,Berlin,2,February,6.7,2.9,84.0
Q64,Berlin,3,March,7.6,1.1,78.3
Q64,Berlin,4,April,11.0,1.3,72.6
Q64,Berlin,5,May,16.9,3.3,66.0
Q64,Berlin,6,June,18.1,2.2,69.0
Q64,Berlin,7,July,20.6,1.9,64.5
Q64,Berlin,8,August,21.8,0.8,61.3
Q64,Berlin,9,September,17.6,1.6,66.5
Q64,Berlin,10,October,11.6,1.5,83.2
Q64,Berlin,11,November,5.4,2.0,85.4
Q64,Berlin,12,December,3.7,1.2,88.4
Q70,Bern,1,January,1.5,3.3,79.1
Q70,Bern,2,February,5.3,2.0,80.7
Q70,Bern,3,March,6.7,3.5,77.9
Q70,Bern,4,April,8.5,3.4,74.0
Q70,Bern,5,May,12.7,5.2,78.8
Q70,Bern,6,June,16.6,5.3,79.1
Q70,Bern,7,July,19.4,3.9,76.5
Q70,Bern,8,August,20.0,2.1,75.8
