unique_id,name,name_clean,entity_type,lat,lon,star_rating,source,source_id,destination_id,destination_name
osmacc_1781029865,De Hofnar,de hofnar,Guesthouse,51.1966062,5.9874168,,osm_accommodation,1781029865,Q1017,Aachen
osmacc_1783256233,La Couronne,la couronne,Hotel,50.6767525,5.9297187,,osm_accommodation,1783256233,Q1017,Aachen
osmacc_1790052751,Hostellerie Le Wadeleux,hostellerie le wadeleux,Hotel,50.6831658,5.8004829,,osm_accommodation,1790052751,Q1017,Aachen
osmacc_1790052803,Gite Beaujean,gite beaujean,Guesthouse,50.6919529,5.7971945,,osm_accommodation,1790052803,Q1017,Aachen
osmacc_1841249583,Le Loup Gris,le loup gris,Guesthouse,50.4667467,6.1669596,,osm_accommodation,1841249583,Q1017,Aachen
osmacc_1861278656,Landal Village les Gottales,landal village les gottales,Villa,50.3540531,5.8613693,,osm_accommodation,1861278656,Q1017,Aachen
osmacc_1864052418,Gut Merödgen,gut merödgen,Hotel,50.8501787,6.3589235,,osm_accommodation,1864052418,Q1017,Aachen
osmacc_1865708601,Silva Hotel Spa-Balmoral,silva hotel spa-balmoral,Hotel,50.5047308,5.8871512,4.0,osm_accommodation,1865708601,Q1017,Aachen
osmacc_1871293114,Ferme du Hélivy,ferme du hélivy,Guesthouse,50.5662632,5.9370479,,osm_accommodation,1871293114,Q1017,Aachen
osmacc_1873496579,Hollerather Hof,hollerather hof,Hotel,50.4563544,6.3948234,,osm_accommodation,1873496579,Q1017,Aachen
osmacc_1873496587,Landhaus Eifelsicht,landhaus eifelsicht,Guesthouse,50.4551463,6.3921377,,osm_accommodation,1873496587,Q1017,Aachen
osmacc_1905711637,De Munsterhoeve,de munsterhoeve,Guesthouse,50.975436,5.861916,,osm_accommodation,1905711637,Q1017,Aachen
osmacc_1906010299,Gästezimmer Siminciuc,gästezimmer siminciuc,Guesthouse,50.8106513,6.0608766,,osm_accommodation,1906010299,Q1017,Aachen
osmacc_1914244272,"Hotel ""Haus Gertrud""",hotel haus gertrud,Hotel,50.5790938,6.3059474,,osm_accommodation,1914244272,Q1017,Aachen
osmacc_1923845758,Wirtzfeld Valley Guesthouse,wirtzfeld valley guesthouse,Guesthouse,50.4234817,6.2611759,,osm_accommodation,1923845758,Q1017,Aachen
osmacc_1923845762,CLC Sporthotel,clc sporthotel,Hotel,50.425994,6.2585558,,osm_accommodation,1923845762,Q1017,Aachen
osmacc_1931199379,Boutique Hôtel Dufays,boutique hôtel dufays,Guesthouse,50.3920868,5.9259572,,osm_accommodation,1931199379,Q1017,Aachen
osmacc_1936758690,Fletcher Hotel-Restaurant Weert,fletcher hotel-restaurant weert,Hotel,51.2502769,5.7034522,,osm_accommodation,1936758690,Q1017,Aachen
osmacc_1941379068,Doen & Laten,doen laten,Guesthouse,50.7740697,5.7051852,,osm_accommodation,1941379068,Q1017,Aachen
osmacc_1955490666,Mercure Liege City Centre,mercure liege city centre,Hotel,50.6479396,5.5905565,4.0,osm_accommodation,1955490666,Q1017,Aachen
osmacc_1962421618,Landhauszimmer,landhauszimmer,Guesthouse,50.6667092,6.1109592,,osm_accommodation,1962421618,Q1017,Aachen
osmacc_1986674525,Slenaker Vallei,slenaker vallei,Hotel,50.7694067,5.862906,,osm_accommodation,1986674525,Q1017,Aachen
osmacc_1998552760,Beau-Site,beau-site,Hotel,50.482541,5.9849194,,osm_accommodation,1998552760,Q1017,Aachen
osmacc_1998552799,Gîte Beausejour,gîte beausejour,Guesthouse,50.4825444,5.9829561,,osm_accommodation,1998552799,Q1017,Aachen
osmacc_1998552859,Belle-Vue,belle-vue,Hotel,50.4822723,5.9853823,,osm_accommodation,1998552859,Q1017,Aachen
osmacc_2004335382,Auberge du Wayai,auberge du wayai,Hotel,50.5078036,5.9304388,,osm_accommodation,2004335382,Q1017,Aachen
osmacc_2012829453,La Crémaillère,la crémaillère,Hotel,50.558408,5.9705009,,osm_accommodation,2012829453,Q1017,Aachen
osmacc_2018449865,Albert Ier,albert ier,Hotel,50.4255941,6.0284155,,osm_accommodation,2018449865,Q1017,Aachen
osmacc_2018464183,Hôtel du Moulin,hôtel du moulin,Hotel,50.3757162,6.0541015,,osm_accommodation,2018464183,Q1017,Aachen
osmacc_2018464185,Hôtel Saint Hubert,hôtel saint hubert,Hotel,50.3741767,6.055676,,osm_accommodation,2018464185,Q1017,Aachen
osmacc_2029643209,Hotel Dux,hotel dux,Hotel,51.1955596,5.9841067,,osm_accommodation,2029643209,Q1017,Aachen
osmacc_2117694906,Hotel Haus Hubertus,hotel haus hubertus,Hotel,50.942006,6.555721,,osm_accommodation,2117694906,Q1017,Aachen
osmacc_2195614186,Buitenplaats De Mechelerhof (Vakantiepark),buitenplaats de mechelerhof vakantiepark,Hotel,50.7901445,5.9311393,,osm_accommodation,2195614186,Q1017,Aachen
osmacc_2216228402,Hotel Rosenpark Laurensberg,hotel rosenpark laurensberg,Hotel,50.8011499,6.0651392,,osm_accommodation,2216228402,Q1017,Aachen
osmacc_2278451646,Pension Bergrust,pension bergrust,Hotel,50.8733412,5.8439332,2.0,osm_accommodation,2278451646,Q1017,Aachen
osmacc_2289241841,Simplevei,simplevei,Hotel,50.834931,5.97341,,osm_accommodation,2289241841,Q1017,Aachen
osmacc_2294920965,Domaine de Malchamps,domaine de malchamps,Guesthouse,50.464939,5.9280252,,osm_accommodation,2294920965,Q1017,Aachen
osmacc_2296763113,Hostellerie La Feuille d'Or,hostellerie la feuille d'or,Hotel,51.0037774,5.6531193,,osm_accommodation,2296763113,Q1017,Aachen
osmacc_2298558817,Magalunas,magalunas,Guesthouse,50.789307,5.9397411,,osm_accommodation,2298558817,Q1017,Aachen
osmacc_2300105818,Hotel Restaurant Klostermühle,hotel restaurant klostermühle,Hotel,50.6320785,6.4863737,,osm_accommodation,2300105818,Q1017,Aachen
osmacc_2321298018,La Meulière,la meulière,Villa,50.386723,6.1190759,,osm_accommodation,2321298018,Q1017,Aachen
osmacc_2329365550,Ferienhaus Peter Peters,ferienhaus peter peters,Hostel,50.3335804,6.2883783,,osm_accommodation,2329365550,Q1017,Aachen
osmacc_2338179864,Gites des 3 Bornes,gites des 3 bornes,Villa,50.7450767,6.0011316,,osm_accommodation,2338179864,Q1017,Aachen
osmacc_2355294766,Hotel 2000,hotel 2000,Hotel,50.8698315,5.8261999,,osm_accommodation,2355294766,Q1017,Aachen
osmacc_2357242119,De Spar,de spar,Guesthouse,51.2411468,5.9354597,,osm_accommodation,2357242119,Q1017,Aachen
osmacc_2367032329,Van Eyck,van eyck,Hotel,51.0951254,5.7916276,,osm_accommodation,2367032329,Q1017,Aachen
osmacc_2368293223,Lindenhof,lindenhof,Hotel,50.4331576,6.1647677,,osm_accommodation,2368293223,Q1017,Aachen
osmacc_2378994842,Hotel Ziegler,hotel ziegler,Hotel,50.6125995,6.3818627,,osm_accommodation,2378994842,Q1017,Aachen
osmacc_2380433404,Au Romain,au romain,Hotel,50.3413729,5.5913249,,osm_accommodation,2380433404,Q1017,Aachen
osmacc_2406691994,Eupen Inn,eupen inn,Guesthouse,50.6258436,6.0411601,,osm_accommodation,2406691994,Q1017,Aachen
osmacc_2416196457,Hotel-Restaurant de Roosterhoeve,hotel-restaurant de roosterhoeve,Hotel,51.0856666,5.8152171,,osm_accommodation,2416196457,Q1017,Aachen
osmacc_2419274776,Hotel zum Stern,hotel zum stern,Hotel,50.5554812,6.2426053,,osm_accommodation,2419274776,Q1017,Aachen
osmacc_2425684235,Mussenburghof,mussenburghof,Hotel,51.1422054,5.6186724,,osm_accommodation,2425684235,Q1017,Aachen
osmacc_2441570937,Hotel Oude-Eycke,hotel oude-eycke,Hotel,51.1011212,5.8054601,,osm_accommodation,2441570937,Q1017,Aachen
osmacc_2441587498,Bekerhof,bekerhof,Guesthouse,51.1911633,5.8157735,,osm_accommodation,2441587498,Q1017,Aachen
osmacc_2466672996,B&B De Keyartmolen,bb de keyartmolen,Guesthouse,51.1233475,5.6564178,,osm_accommodation,2466672996,Q1017,Aachen
osmacc_2504196567,Am Bismarckturm,am bismarckturm,Hotel,50.7479403,6.1025813,,osm_accommodation,2504196567,Q1017,Aachen
osmacc_2506243583,Du Soir au Matin,du soir au matin,Guesthouse,50.6283819,5.8772241,,osm_accommodation,2506243583,Q1017,Aachen
osmacc_2513822616,Danygraig,danygraig,Guesthouse,50.679892,5.6886452,,osm_accommodation,2513822616,Q1017,Aachen
osmacc_2530398887,Les Myrtilles,les myrtilles,Hotel,50.2874904,5.9154439,,osm_accommodation,2530398887,Q1017,Aachen
osmacc_2537542116,De Markies van Vielsalm,de markies van vielsalm,Guesthouse,50.2811267,5.9176547,,osm_accommodation,2537542116,Q1017,Aachen
osmacc_2653532539,Hotel Beez,hotel beez,Hotel,50.8524474,5.6899274,,osm_accommodation,2653532539,Q1017,Aachen
osmacc_2653547992,Hotel d'Orangerie,hotel d'orangerie,Hotel,50.8529186,5.6934049,,osm_accommodation,2653547992,Q1017,Aachen
osmacc_2653547993,Hotel Mabi,hotel mabi,Hotel,50.8526225,5.6920577,,osm_accommodation,2653547993,Q1017,Aachen
osmacc_2671348053,Hotel De Pauw,hotel de pauw,Hotel,51.1948816,5.9842011,,osm_accommodation,2671348053,Q1017,Aachen
osmacc_2679580057,Riche,riche,Hotel,50.8608036,5.8332593,,osm_accommodation,2679580057,Q1017,Aachen
osmacc_2684929666,Hotel Noever,hotel noever,Hotel,51.2547382,6.4822345,,osm_accommodation,2684929666,Q1017,Aachen
osmacc_2692794081,"Hotel-Restaurant -Whiskybar""Zur Alten Schmiede""",hotel-restaurant -whiskybarzur alten schmiede,Hotel,50.2885646,6.265044,,osm_accommodation,2692794081,Q1017,Aachen
osmacc_2709635151,Jugendferienhaus Krekel,jugendferienhaus krekel,Guesthouse,50.4707639,6.5343967,,osm_accommodation,2709635151,Q1017,Aachen
osmacc_2737130175,Pension Britta,pension britta,Guesthouse,50.6482625,6.188748,,osm_accommodation,2737130175,Q1017,Aachen
osmacc_2737271779,Pension Brunnenhof,pension brunnenhof,Guesthouse,50.6481383,6.1962206,,osm_accommodation,2737271779,Q1017,Aachen
osmacc_2737319406,Gästehaus Plum,gästehaus plum,Guesthouse,50.6438108,6.2102636,,osm_accommodation,2737319406,Q1017,Aachen
osmacc_2737319437,Zur Buche,zur buche,Villa,50.6379235,6.2110554,,osm_accommodation,2737319437,Q1017,Aachen
osmacc_2737319443,Ferienhaus Mende,ferienhaus mende,Guesthouse,50.6380499,6.2160478,,osm_accommodation,2737319443,Q1017,Aachen
osmacc_2737319452,Ferienhäuser Petra & Martina,ferienhäuser petra martina,Guesthouse,50.6425984,6.2125915,,osm_accommodation,2737319452,Q1017,Aachen
osmacc_2739855842,Ferienwohnung Haus Gabriele,ferienwohnung haus gabriele,Villa,50.6519563,6.1981599,,osm_accommodation,2739855842,Q1017,Aachen
osmacc_2765266995,Basil,basil,Guesthouse,50.9918136,5.7354637,,osm_accommodation,2765266995,Q1017,Aachen
osmacc_2770068369,Camping High Chaparral,camping high chaparral,Camping,50.9537329,5.9147329,,osm_accommodation,2770068369,Q1017,Aachen
osmacc_2790412764,Kasteel Vaalsbroek,kasteel vaalsbroek,Hotel,50.7679945,5.9968577,,osm_accommodation,2790412764,Q1017,Aachen
osmacc_2790412824,B&B Einrade,bb einrade,Guesthouse,50.7736786,5.9779802,,osm_accommodation,2790412824,Q1017,Aachen
osmacc_2790457240,Oud Holset,oud holset,Guesthouse,50.7749354,5.9874206,,osm_accommodation,2790457240,Q1017,Aachen
osmacc_2790487070,Hills33,hills33,Hotel,50.7845794,5.9650327,,osm_accommodation,2790487070,Q1017,Aachen
osmacc_2790488471,Op de Hopschet,op de hopschet,Hostel,50.7866034,5.9644955,,osm_accommodation,2790488471,Q1017,Aachen
osmacc_2790488474,Drielanden,drielanden,Hotel,50.7928264,5.9804583,0.0,osm_accommodation,2790488474,Q1017,Aachen
osmacc_2790715923,Huize ten Bosch,huize ten bosch,Villa,50.765459,5.9415705,,osm_accommodation,2790715923,Q1017,Aachen
osmacc_2790715940,Vakantiehuis Heuvelland,vakantiehuis heuvelland,Villa,50.7666268,5.9405488,,osm_accommodation,2790715940,Q1017,Aachen
osmacc_2790715965,Vakantiehuis De Hazelmuis,vakantiehuis de hazelmuis,Villa,50.7664951,5.9404576,,osm_accommodation,2790715965,Q1017,Aachen
osmacc_2790927514,de Elset,de elset,Guesthouse,50.7898395,5.937963,,osm_accommodation,2790927514,Q1017,Aachen
osmacc_2790931076,De Oude Hamer,de oude hamer,Hotel,50.7842254,5.9285746,2.0,osm_accommodation,2790931076,Q1017,Aachen
osmacc_2790932018,Hof van Bommerig,hof van bommerig,Guesthouse,50.7822833,5.926573,,osm_accommodation,2790932018,Q1017,Aachen
osmacc_2790932339,vakantiewoningen-oudbommerich,vakantiewoningen-oudbommerich,Guesthouse,50.780174,5.9267538,,osm_accommodation,2790932339,Q1017,Aachen
osmacc_2790932405,Boerderijappartement van Melsen,boerderijappartement van melsen,Guesthouse,50.7800649,5.9269106,,osm_accommodation,2790932405,Q1017,Aachen
osmacc_2790933038,Boerenhuis Bommerig,boerenhuis bommerig,Guesthouse,50.7797462,5.9267219,,osm_accommodation,2790933038,Q1017,Aachen
osmacc_2790933111,'t Wienhoes,'t wienhoes,Guesthouse,50.8093657,5.9173562,,osm_accommodation,2790933111,Q1017,Aachen
osmacc_2790934245,"De ""Ginsterberg"" Vakantiewoningen",de ginsterberg vakantiewoningen,Villa,50.7873621,5.9369837,,osm_accommodation,2790934245,Q1017,Aachen
osmacc_2790934402,Groepshotel De Heerenhof,groepshotel de heerenhof,Hotel,50.7964651,5.9243651,,osm_accommodation,2790934402,Q1017,Aachen
osmacc_2791097625,Ons Epen,ons epen,Hotel,50.7768947,5.9126559,,osm_accommodation,2791097625,Q1017,Aachen
osmacc_2791097864,Peerboom,peerboom,Hotel,50.776441,5.9127317,,osm_accommodation,2791097864,Q1017,Aachen
osmacc_2791098759,Hotel Berg en Dal,hotel berg en dal,Hotel,50.7772607,5.9124174,,osm_accommodation,2791098759,Q1017,Aachen
osmacc_2791098846,Geuldal,geuldal,Hotel,50.7758814,5.9128072,,osm_accommodation,2791098846,Q1017,Aachen
osmacc_2791101387,Wingbergermolen,wingbergermolen,Villa,50.7731968,5.9204496,,osm_accommodation,2791101387,Q1017,Aachen
osmacc_2791101589,de Vier jaargetijden,de vier jaargetijden,Hotel,50.7736862,5.913806,,osm_accommodation,2791101589,Q1017,Aachen
osmacc_2791101654,Villa Witte Lelie,villa witte lelie,Guesthouse,50.7783574,5.9268918,4.0,osm_accommodation,2791101654,Q1017,Aachen
osmacc_2791101727,Groepsverblijf Het Bovenste Bos,groepsverblijf het bovenste bos,Guesthouse,50.7572263,5.9090475,,osm_accommodation,2791101727,Q1017,Aachen
osmacc_2791102741,Wandelhotel In 't groene dal,wandelhotel in 't groene dal,Hotel,50.7723227,5.9144205,,osm_accommodation,2791102741,Q1017,Aachen
osmacc_2791260077,Hotel Inkelshoês,hotel inkelshoês,Hotel,50.7673787,5.9145582,3.0,osm_accommodation,2791260077,Q1017,Aachen
osmacc_2791525162,Hoeve Hommerich,hoeve hommerich,Guesthouse,50.8056101,5.9113442,,osm_accommodation,2791525162,Q1017,Aachen
osmacc_2791527079,Gulpernerland,gulpernerland,Hotel,50.8158629,5.9023474,,osm_accommodation,2791527079,Q1017,Aachen
osmacc_2791528727,Herberg 't Voshoes,herberg 't voshoes,Hotel,50.778091,5.8924199,,osm_accommodation,2791528727,Q1017,Aachen
osmacc_2791529960,Buitenverblijf 't Herfse,buitenverblijf 't herfse,Villa,50.7840269,5.9031787,,osm_accommodation,2791529960,Q1017,Aachen
osmacc_2792182240,B&B In de Zevende Hemel,bb in de zevende hemel,Guesthouse,50.8007078,5.8387071,,osm_accommodation,2792182240,Q1017,Aachen
osmacc_2792273658,De La Frontière,de la frontière,Hotel,50.7684315,5.862278,2.0,osm_accommodation,2792273658,Q1017,Aachen
osmacc_2792273689,Hof van Slenaken,hof van slenaken,Hotel,50.7700629,5.8633425,,osm_accommodation,2792273689,Q1017,Aachen
osmacc_2792273739,Hotel Klein Zwitserland,hotel klein zwitserland,Hotel,50.766364,5.8635893,,osm_accommodation,2792273739,Q1017,Aachen
osmacc_2792273771,Vakantiewoning Bitseelberch,vakantiewoning bitseelberch,Guesthouse,50.7698974,5.8452686,,osm_accommodation,2792273771,Q1017,Aachen
osmacc_2792273939,Landhotel Alberts,landhotel alberts,Hotel,50.7757769,5.8752511,,osm_accommodation,2792273939,Q1017,Aachen
osmacc_2792274003,Auberge De Smockelaer,auberge de smockelaer,Guesthouse,50.7714544,5.880369,,osm_accommodation,2792274003,Q1017,Aachen
osmacc_2792274092,Het Gulpdal,het gulpdal,Hotel,50.7704197,5.8596039,,osm_accommodation,2792274092,Q1017,Aachen
osmacc_2792274203,Hotel de Zevende Heerlijkheid,hotel de zevende heerlijkheid,Hotel,50.766566,5.863289,,osm_accommodation,2792274203,Q1017,Aachen
osmacc_2792519795,Hotel Bon Repos,hotel bon repos,Hotel,50.7700628,5.8145542,,osm_accommodation,2792519795,Q1017,Aachen
osmacc_2792520351,Walnut Lodge Bed & Breakfast,walnut lodge bed breakfast,Guesthouse,50.7695815,5.8134441,,osm_accommodation,2792520351,Q1017,Aachen
osmacc_2792521807,Herberg Sint Brigida,herberg sint brigida,Hotel,50.7694475,5.8132161,,osm_accommodation,2792521807,Q1017,Aachen
osmacc_2793010069,Slapen in het Groen,slapen in het groen,Guesthouse,50.9745627,5.8644413,,osm_accommodation,2793010069,Q1017,Aachen
osmacc_2793010394,In De Brocante Tuin,in de brocante tuin,Guesthouse,50.9742785,5.865791,,osm_accommodation,2793010394,Q1017,Aachen
osmacc_2793144339,NTKC De Heerkuil,ntkc de heerkuil,Camping,50.7907502,5.7766334,,osm_accommodation,2793144339,Q1017,Aachen
osmacc_2793264086,Hiernaast,hiernaast,Guesthouse,50.9746961,5.8647844,,osm_accommodation,2793264086,Q1017,Aachen
osmacc_2793572579,Meschermolen,meschermolen,Guesthouse,50.7653955,5.7259547,,osm_accommodation,2793572579,Q1017,Aachen
osmacc_2794385874,VerdeSud,verdesud,Guesthouse,50.7781994,5.7029844,,osm_accommodation,2794385874,Q1017,Aachen
osmacc_2794395957,Hotel le Bonheur,hotel le bonheur,Hotel,50.7731283,5.7092137,,osm_accommodation,2794395957,Q1017,Aachen
osmacc_2795989483,Hoogenweerth suites,hoogenweerth suites,Hotel,50.8218188,5.6996655,,osm_accommodation,2795989483,Q1017,Aachen
osmacc_2796986600,Van der Valk,van der valk,Hotel,50.8422009,5.7200575,,osm_accommodation,2796986600,Q1017,Aachen
osmacc_2799136805,Apart Hotels,apart hotels,Hotel,50.8379447,5.7159981,,osm_accommodation,2799136805,Q1017,Aachen
osmacc_2799136815,NH Maastricht Hotel,nh maastricht hotel,Hotel,50.8377851,5.7136926,,osm_accommodation,2799136815,Q1017,Aachen
osmacc_2804889984,Stayokay Maastricht,stayokay maastricht,Hostel,50.843568,5.6975105,,osm_accommodation,2804889984,Q1017,Aachen
osmacc_2804890823,20260409 easyHotel Maastricht City Centre,20260409 easyhotel maastricht city centre,Hotel,50.8478109,5.6948211,,osm_accommodation,2804890823,Q1017,Aachen
osmacc_2804891254,Hotel Du Casque,hotel du casque,Hotel,50.8502696,5.6888593,,osm_accommodation,2804891254,Q1017,Aachen
osmacc_2804892774,Kruisherenhotel,kruisherenhotel,Hotel,50.8487435,5.6838029,5.0,osm_accommodation,2804892774,Q1017,Aachen
osmacc_2804898387,Saillant Hotel Maastricht,saillant hotel maastricht,Hotel,50.8495545,5.6874669,,osm_accommodation,2804898387,Q1017,Aachen
osmacc_2804900231,Zenden Design Hotel,zenden design hotel,Hotel,50.8466971,5.6942178,,osm_accommodation,2804900231,Q1017,Aachen
osmacc_2807604900,B&B 't Merthoes,bb 't merthoes,Guesthouse,51.0636319,5.8512902,,osm_accommodation,2807604900,Q1017,Aachen
osmacc_2808607039,Cousins Boutique Hotel,cousins boutique hotel,Hotel,50.8514886,5.6870346,,osm_accommodation,2808607039,Q1017,Aachen
osmacc_2808615312,Matuchi,matuchi,Hotel,50.8522859,5.6916128,,osm_accommodation,2808615312,Q1017,Aachen
osmacc_2808615702,de la Bourse,de la bourse,Hotel,50.8519127,5.6913824,,osm_accommodation,2808615702,Q1017,Aachen
osmacc_2808616629,Hotel Trash Deluxe,hotel trash deluxe,Hotel,50.85448,5.6901987,,osm_accommodation,2808616629,Q1017,Aachen
osmacc_2809030248,Resort Limburg,resort limburg,Villa,51.0696406,5.8866331,,osm_accommodation,2809030248,Q1017,Aachen
osmacc_2809148350,B&B Villaloca,bb villaloca,Guesthouse,50.8645054,5.6723219,,osm_accommodation,2809148350,Q1017,Aachen
osmacc_2809835850,Crowne Plaza,crowne plaza,Hotel,50.8470536,5.6982457,,osm_accommodation,2809835850,Q1017,Aachen
osmacc_2809835885,KABOOM Maastricht,kaboom maastricht,Hotel,50.8494191,5.7047501,,osm_accommodation,2809835885,Q1017,Aachen
osmacc_2809843382,The Green Elephant,the green elephant,Hostel,50.8513053,5.7032068,,osm_accommodation,2809843382,Q1017,Aachen
osmacc_2810584409,Garner Hotel Maastricht by IHG,garner hotel maastricht by ihg,Hotel,50.8585177,5.7168442,,osm_accommodation,2810584409,Q1017,Aachen
osmacc_2811255296,Novotel,novotel,Hotel,50.8449527,5.7180985,,osm_accommodation,2811255296,Q1017,Aachen
osmacc_2811766608,Teaching Hotel,teaching hotel,Hotel,50.8679132,5.7108683,,osm_accommodation,2811766608,Q1017,Aachen
osmacc_2811786049,Kasteel Vaeshartelt,kasteel vaeshartelt,Hotel,50.8795186,5.7258569,,osm_accommodation,2811786049,Q1017,Aachen
osmacc_2813036933,Hof Kricheleberg,hof kricheleberg,Villa,50.8210472,6.0115174,,osm_accommodation,2813036933,Q1017,Aachen
osmacc_2813183767,Vallonnée,vallonnée,Hotel,50.8355566,5.9794083,,osm_accommodation,2813183767,Q1017,Aachen
osmacc_2813504787,HuisXI,huisxi,Guesthouse,50.8407952,5.9506297,,osm_accommodation,2813504787,Q1017,Aachen
osmacc_2813508709,B&B De Eysvogel,bb de eysvogel,Guesthouse,50.8242611,5.9363419,,osm_accommodation,2813508709,Q1017,Aachen
osmacc_2813509795,Viva Lanterne,viva lanterne,Hotel,50.8102796,5.9413174,,osm_accommodation,2813509795,Q1017,Aachen
osmacc_2813638231,B&B 85,bb 85,Guesthouse,50.8631334,5.9399293,,osm_accommodation,2813638231,Q1017,Aachen
osmacc_2813827225,Vijfbundershof,vijfbundershof,Guesthouse,50.8429959,5.8938633,,osm_accommodation,2813827225,Q1017,Aachen
osmacc_2813831360,B&B Villare,bb villare,Guesthouse,50.8333016,5.8940715,,osm_accommodation,2813831360,Q1017,Aachen
osmacc_2814035840,Landhotel Heuvelzicht,landhotel heuvelzicht,Hotel,50.8561662,5.8748068,,osm_accommodation,2814035840,Q1017,Aachen
