cluster_id,unique_id,festival_id,name_clean,name,festival_type,destination_id,destination_name,start_date,end_date
fest_Q2228011,fest_Q2228011,Q2228011,eindhoven ballooning,Eindhoven Ballooning,Festival,Q55,Netherlands,,
fest_Q2350450,fest_Q2350450,Q2350450,kunstrai,KunstRAI,Festival,Q55,Netherlands,,
fest_Q2214547,fest_Q2214547,Q2214547,gergiev festival,Gergiev Festival,Festival,Q55,Netherlands,,
fest_Q2072705,fest_Q2072705,Q2072705,the hague debutante ball,The Hague Debutante Ball,Festival,Q55,Netherlands,,
fest_Q1823260,fest_Q1823260,Q1823260,nationaal songfestival 1958,Nationaal Songfestival 1958,Festival,Q55,Netherlands,,
fest_Q2066411,fest_Q2066411,Q2066411,varend corso westland,Varend Corso Westland,Festival,Q55,Netherlands,,
fest_Q2400066,fest_Q2400066,Q2400066,festival ad werf,Festival a/d Werf,Festival,Q55,Netherlands,1986-01-01,2012-01-01
fest_Q135568353,fest_Q135568353,Q135568353,namibian lesbian festival 2022,Namibian Lesbian Festival 2022,Festival,Q1030,Namibia,,
fest_Q3552770,fest_Q3552770,Q3552770,utopiales,Utopiales,Festival,Q12191,Nantes,,
fest_Q121639672,fest_Q121639672,Q121639672,summer streets,Summer Streets,Festival,Q60,New York City,,
fest_Q1058102,fest_Q1058102,Q1058102,international tchaikovsky competition,International Tchaikovsky Competition,Festival,Q649,Moscow,,
fest_Q1058102,fest_Q1058102,Q1058102,international tchaikovsky competition,International Tchaikovsky Competition,Festival,Q649,Moscow,,
fest_Q616693,fest_Q616693,Q616693,ronde van limburg,Ronde van Limburg,Festival,Q55,Netherlands,,
fest_Q3119054,fest_Q3119054,Q3119054,world science festival 2008,"World Science Festival, 2008",Festival,Q60,New York City,2008-05-28,2008-06-01
fest_Q974167,fest_Q974167,Q974167,nationaal songfestival 1983,Nationaal Songfestival 1983,Festival,Q55,Netherlands,,
fest_Q1516940,fest_Q1516940,Q1516940,prinsjesdag,Prinsjesdag,Festival,Q55,Netherlands,,
fest_Q2232965,fest_Q2232965,Q2232965,harley day breda,Harley Day Breda,Festival,Q55,Netherlands,,
fest_Q1911707,fest_Q1911707,Q1911707,amsterdam fashion week,Amsterdam Fashion Week,Festival,Q55,Netherlands,,
fest_Q2212236,fest_Q2212236,Q2212236,sail amsterdam,SAIL Amsterdam,Festival,Q55,Netherlands,,
fest_Q2047885,fest_Q2047885,Q2047885,tedxamsterdam,TEDxAmsterdam,Festival,Q55,Netherlands,,
fest_Q2016137,fest_Q2016137,Q2016137,tangomagia,Tangomagia,Festival,Q55,Netherlands,,
fest_Q111439846,fest_Q111439846,Q111439846,musicon,Musicon,Festival,Q23197,Nashville,,
fest_Q1951091,fest_Q1951091,Q1951091,gogbot,GOGBOT,Festival,Q55,Netherlands,,
fest_Q2229455,fest_Q2229455,Q2229455,dutch dance days festival,Dutch Dance Days Festival,Festival,Q55,Netherlands,,
fest_Q2104914,fest_Q2104914,Q2104914,veterans day netherlands,Veterans Day (Netherlands),Festival,Q55,Netherlands,,
fest_Q2132045,fest_Q2132045,Q2132045,ronde van midden-nederland,Ronde van Midden-Nederland,Festival,Q55,Netherlands,,
fest_Q1834547,fest_Q1834547,Q1834547,prinsengrachtconcert,Prinsengrachtconcert,Festival,Q55,Netherlands,,
fest_Q258550,fest_Q258550,Q258550,cameretten,Cameretten,Festival,Q55,Netherlands,,
fest_Q2004206,fest_Q2004206,Q2004206,kom in de kas,Kom in de Kas,Festival,Q55,Netherlands,,
fest_Q2478389,fest_Q2478389,Q2478389,tong tong fair,Tong Tong Fair,Festival,Q55,Netherlands,,
fest_Q1958531,fest_Q1958531,Q1958531,national mills day,National Mills Day,Festival,Q55,Netherlands,,
fest_Q1519668,fest_Q1519668,Q1519668,grote prijs gerrie knetemann,Grote Prijs Gerrie Knetemann,Festival,Q55,Netherlands,,
fest_Q2237897,fest_Q2237897,Q2237897,5th of may parade,5th of may parade,Festival,Q55,Netherlands,,
fest_Q2005256,fest_Q2005256,Q2005256,út sneek,Út Sneek,Festival,Q55,Netherlands,,
fest_Q2135223,fest_Q2135223,Q2135223,actus,actus,Event,Q55,Netherlands,,
fest_Q137776825,fest_Q137776825,Q137776825,new york herald tribune youth forum,New York Herald Tribune Youth Forum,Festival,Q60,New York City,1947-01-01,1972-01-01
fest_Q2225726,fest_Q2225726,Q2225726,nationale voorleesdagen,Nationale Voorleesdagen,Festival,Q55,Netherlands,,
fest_Q111442303,fest_Q111442303,Q111442303,metrocon,Metrocon,Festival,Q60,New York City,,
fest_Q111439782,fest_Q111439782,Q111439782,xanadu,Xanadu,Festival,Q23197,Nashville,,
fest_Q113707971,fest_Q113707971,Q113707971,munich isar proof,Munich Isar proof,Event,Q1726,Munich,,
fest_Q100700975,fest_Q100700975,Q100700975,white ravens,White Ravens,Festival,Q1726,Munich,,
fest_Q1966423,fest_Q1966423,Q1966423,springdance,Springdance,Festival,Q55,Netherlands,,
fest_Q136148747,fest_Q136148747,Q136148747,absurde séance nantes international film festival,Absurde Séance Nantes International Film Festival,Festival,Q12191,Nantes,,
fest_Q2062414,fest_Q2062414,Q2062414,zuidenveldfeest,Zuidenveldfeest,Festival,Q55,Netherlands,,
fest_Q2095889,fest_Q2095889,Q2095889,pinksterlanddagen,Pinksterlanddagen,Festival,Q55,Netherlands,,
fest_Q2201305,fest_Q2201305,Q2201305,stripdagen haarlem,Stripdagen Haarlem,Festival,Q55,Netherlands,,
fest_Q2353364,fest_Q2353364,Q2353364,brabant day,Brabant Day,Festival,Q55,Netherlands,,
fest_Q739459,fest_Q739459,Q739459,nationaal songfestival 1977,Nationaal Songfestival 1977,Festival,Q55,Netherlands,,
fest_Q112615487,fest_Q112615487,Q112615487,apricon,Apricon,Festival,Q60,New York City,,
fest_Q1328416,fest_Q1328416,Q1328416,elf fantasy fair,Elf Fantasy Fair,Festival,Q55,Netherlands,,
fest_Q333016,fest_Q333016,Q333016,king's day,King's Day,Festival,Q55,Netherlands,1885-01-01,
fest_Q112659899,fest_Q112659899,Q112659899,cozycon,CozyCon,Festival,Q55,Netherlands,,
fest_Q2217867,fest_Q2217867,Q2217867,de inktaap,De Inktaap,Festival,Q55,Netherlands,2002-01-01,
fest_Q1842272,fest_Q1842272,Q1842272,drentse fiets 4daagse,Drentse Fiets 4daagse,Festival,Q55,Netherlands,,
fest_Q135659074,fest_Q135659074,Q135659074,what hackers yearn 2025,What Hackers Yearn 2025,Festival,Q55,Netherlands,2025-08-08,2025-08-12
fest_Q112632021,fest_Q112632021,Q112632021,hillcon,Hillcon,Festival,Q55,Netherlands,,
fest_Q129636581,fest_Q129636581,Q129636581,moscow-2030,Moscow-2030,Festival,Q649,Moscow,2024-08-01,2024-09-08
fest_Q129636581,fest_Q129636581,Q129636581,moscow-2030,Moscow-2030,Festival,Q649,Moscow,2024-08-01,2024-09-08
fest_Q1851942,fest_Q1851942,Q1851942,parkpop,Parkpop,Festival,Q55,Netherlands,,
fest_Q17144006,fest_Q17144006,Q17144006,puck fair,Puck Fair,Festival,Q55,Netherlands,,
fest_Q13510235,fest_Q13510235,Q13510235,dada-tournee,Dada-tournee,Festival,Q55,Netherlands,,
fest_Q2755211,fest_Q2755211,Q2755211,kaagweek,Kaagweek,Festival,Q55,Netherlands,,
fest_Q4748745,fest_Q4748745,Q4748745,oerol festival,Oerol Festival,Festival,Q55,Netherlands,,2017-06-18
fest_Q56305320,fest_Q56305320,Q56305320,psy-fi,Psy-Fi,Festival,Q55,Netherlands,,
fest_Q15885631,fest_Q15885631,Q15885631,nationaal songfestival 1994,Nationaal Songfestival 1994,Festival,Q55,Netherlands,,
fest_Q17148787,fest_Q17148787,Q17148787,smofcon,SMOFcon,Festival,Q55,Netherlands,,
fest_Q17148787,fest_Q17148787,Q17148787,smofcon,SMOFcon,Festival,Q55,Netherlands,,
fest_Q17148787,fest_Q17148787,Q17148787,smofcon,SMOFcon,Festival,Q55,Netherlands,,
fest_Q3943627,fest_Q3943627,Q3943627,fruitcorso tiel,Fruitcorso Tiel,Festival,Q55,Netherlands,,
fest_Q2520077,fest_Q2520077,Q2520077,new years eve,New Years Eve,Festival,Q55,Netherlands,,
fest_Q15885632,fest_Q15885632,Q15885632,nationaal songfestival 1999,Nationaal Songfestival 1999,Festival,Q55,Netherlands,,
fest_Q6053673,fest_Q6053673,Q6053673,international student congress of medical sciences,International Student Congress of Medical Sciences,Festival,Q55,Netherlands,1992-01-01,
fest_Q15879662,fest_Q15879662,Q15879662,nationaal songfestival 1990,Nationaal Songfestival 1990,Festival,Q55,Netherlands,,
fest_Q15879663,fest_Q15879663,Q15879663,nationaal songfestival 1992,Nationaal Songfestival 1992,Festival,Q55,Netherlands,,
fest_Q15879660,fest_Q15879660,Q15879660,nationaal songfestival 1988,Nationaal Songfestival 1988,Festival,Q55,Netherlands,,
fest_Q15879666,fest_Q15879666,Q15879666,nationaal songfestival 1996,Nationaal Songfestival 1996,Festival,Q55,Netherlands,,
fest_Q4900107,fest_Q4900107,Q4900107,dag van de bouw,Dag van de Bouw,Festival,Q55,Netherlands,2006-06-03,
fest_Q3952132,fest_Q3952132,Q3952132,truckstar festival,Truckstar Festival,Festival,Q55,Netherlands,,
fest_Q3105189,fest_Q3105189,Q3105189,nach van 't limburgse leed,Nach van 't Limburgse Leed,Festival,Q55,Netherlands,,
fest_Q14646155,fest_Q14646155,Q14646155,nationaal songfestival 1975,Nationaal Songfestival 1975,Festival,Q55,Netherlands,,
fest_Q2965050,fest_Q2965050,Q2965050,het tuinfeest,Het Tuinfeest,Festival,Q55,Netherlands,,
fest_Q2491204,fest_Q2491204,Q2491204,gouda bij kaarslicht,Gouda bij Kaarslicht,Festival,Q55,Netherlands,,
fest_Q27349622,fest_Q27349622,Q27349622,historic festival almelo,Historic Festival Almelo,Festival,Q55,Netherlands,,
fest_Q14646160,fest_Q14646160,Q14646160,nationaal songfestival 1976,Nationaal Songfestival 1976,Festival,Q55,Netherlands,,
fest_Q14646166,fest_Q14646166,Q14646166,nationaal songfestival 1978,Nationaal Songfestival 1978,Festival,Q55,Netherlands,,
fest_Q2501496,fest_Q2501496,Q2501496,nationaal songfestival 2010,Nationaal Songfestival 2010,Festival,Q55,Netherlands,,
fest_Q2697905,fest_Q2697905,Q2697905,friese ballonfeesten,Friese Ballonfeesten,Festival,Q55,Netherlands,,
fest_Q2801443,fest_Q2801443,Q2801443,open dagen luchtmacht,Open Dagen Luchtmacht,Festival,Q55,Netherlands,,
fest_Q2864426,fest_Q2864426,Q2864426,marinedagen,Marinedagen,Festival,Q55,Netherlands,,
fest_Q20683546,fest_Q20683546,Q20683546,valkenswaard flower parade,Valkenswaard Flower Parade,Festival,Q55,Netherlands,,
fest_Q15526277,fest_Q15526277,Q15526277,best kept secret,Best Kept Secret,Festival,Q55,Netherlands,,
fest_Q4671838,fest_Q4671838,Q4671838,oud-lunterse dag,Oud-Lunterse Dag,Festival,Q55,Netherlands,,
fest_Q55063975,fest_Q55063975,Q55063975,greidhoek' festival,Greidhoek' Festival,Festival,Q55,Netherlands,,
fest_Q52636390,fest_Q52636390,Q52636390,eleven cities oldtimer rally,Eleven Cities Oldtimer Rally,Festival,Q55,Netherlands,,
fest_Q30644087,fest_Q30644087,Q30644087,dancing on the edge festival,Dancing on the Edge Festival,Festival,Q55,Netherlands,,
fest_Q20979131,fest_Q20979131,Q20979131,hobnob,HobNob,Festival,Q55,Netherlands,,
fest_Q50335348,fest_Q50335348,Q50335348,amsterdam open air,Amsterdam Open Air,Festival,Q55,Netherlands,,
fest_Q14923361,fest_Q14923361,Q14923361,nationaal songfestival 1982,Nationaal Songfestival 1982,Festival,Q55,Netherlands,,
fest_Q15885630,fest_Q15885630,Q15885630,nationaal songfestival 1965,Nationaal Songfestival 1965,Festival,Q55,Netherlands,1965-02-08,1965-02-13
fest_Q14923364,fest_Q14923364,Q14923364,nationaal songfestival 1987,Nationaal Songfestival 1987,Festival,Q55,Netherlands,,
fest_Q14643351,fest_Q14643351,Q14643351,midzomergracht,Midzomergracht,Festival,Q55,Netherlands,,
fest_Q4035098,fest_Q4035098,Q4035098,vredesweek,Vredesweek,Festival,Q55,Netherlands,,
fest_Q13878586,fest_Q13878586,Q13878586,nationaal songfestival 2009,Nationaal Songfestival 2009,Festival,Q55,Netherlands,,
fest_Q20011006,fest_Q20011006,Q20011006,vuurol,Vuurol,Festival,Q55,Netherlands,,
fest_Q3374213,fest_Q3374213,Q3374213,naturalisatiedag,Naturalisatiedag,Festival,Q55,Netherlands,,
fest_Q3031119,fest_Q3031119,Q3031119,concert at sea,Concert At Sea,Festival,Q55,Netherlands,,
fest_Q4433028,fest_Q4433028,Q4433028,dutch national jamboree,Dutch National Jamboree,Festival,Q55,Netherlands,,
fest_Q2490268,fest_Q2490268,Q2490268,nationaal songfestival 1984,Nationaal Songfestival 1984,Festival,Q55,Netherlands,,
fest_Q5199972,fest_Q5199972,Q5199972,nationaal songfestival 2012,Nationaal Songfestival 2012,Festival,Q55,Netherlands,,
fest_Q34806206,fest_Q34806206,Q34806206,tweetakt,Tweetakt,Festival,Q55,Netherlands,,
fest_Q2566527,fest_Q2566527,Q2566527,what the hack,What the Hack,Festival,Q55,Netherlands,,
fest_Q4456582,fest_Q4456582,Q4456582,bollenstreek flower parade,Bollenstreek Flower Parade,Festival,Q55,Netherlands,,
fest_Q16508486,fest_Q16508486,Q16508486,limburg festival,Limburg Festival,Festival,Q55,Netherlands,,
fest_Q7339580,fest_Q7339580,Q7339580,roadburn festival,Roadburn Festival,Festival,Q55,Netherlands,,
fest_Q44829646,fest_Q44829646,Q44829646,bredaphoto,BredaPhoto,Festival,Q55,Netherlands,,
fest_Q19915201,fest_Q19915201,Q19915201,viva classic live,Viva Classic Live,Festival,Q55,Netherlands,,
fest_Q13882224,fest_Q13882224,Q13882224,nationaal songfestival 2007,Nationaal Songfestival 2007,Festival,Q55,Netherlands,,
fest_Q4714147,fest_Q4714147,Q4714147,national violin competition oskar back,National Violin Competition Oskar Back,Festival,Q55,Netherlands,,
fest_Q14533152,fest_Q14533152,Q14533152,observe hack make,Observe. Hack. Make.,Festival,Q55,Netherlands,2013-07-31,2013-08-04
fest_Q20232423,fest_Q20232423,Q20232423,nationaal songfestival 1970,Nationaal Songfestival 1970,Festival,Q55,Netherlands,,
fest_Q4288521,fest_Q4288521,Q4288521,tromp,TROMP,Festival,Q55,Netherlands,,
fest_Q2526253,fest_Q2526253,Q2526253,neerlands hoop,Neerlands Hoop,Festival,Q55,Netherlands,2003-01-01,
fest_Q2526253,fest_Q2526253,Q2526253,neerlands hoop,Neerlands Hoop,Festival,Q55,Netherlands,2003-01-01,
fest_Q2549726,fest_Q2549726,Q2549726,huishoudbeurs,Huishoudbeurs,Festival,Q55,Netherlands,,
fest_Q2550462,fest_Q2550462,Q2550462,onbederf'lijk vers,Onbederf'lijk Vers,Festival,Q55,Netherlands,,
fest_Q2800699,fest_Q2800699,Q2800699,mosseldag,Mosseldag,Festival,Q55,Netherlands,,
fest_Q3122642,fest_Q3122642,Q3122642,winternachten,Winternachten,Festival,Q55,Netherlands,,
fest_Q16481672,fest_Q16481672,Q16481672,nationaal songfestival 2011,Nationaal Songfestival 2011,Festival,Q55,Netherlands,,
fest_Q17450505,fest_Q17450505,Q17450505,grand prix leende,Grand Prix Leende,Festival,Q55,Netherlands,,
fest_Q4288362,fest_Q4288362,Q4288362,noorderlicht,Noorderlicht,Festival,Q55,Netherlands,,
fest_Q3285439,fest_Q3285439,Q3285439,nationaal songfestival 1986,Nationaal Songfestival 1986,Festival,Q55,Netherlands,,
fest_Q3284468,fest_Q3284468,Q3284468,kinderboekenweek,Kinderboekenweek,Festival,Q55,Netherlands,,
fest_Q2512512,fest_Q2512512,Q2512512,autorai,AutoRAI,Festival,Q55,Netherlands,,
fest_Q4342233,fest_Q4342233,Q4342233,twente ballooning,Twente Ballooning,Festival,Q55,Netherlands,,
fest_Q2946156,fest_Q2946156,Q2946156,impakt festival,Impakt Festival,Festival,Q55,Netherlands,,
fest_Q113680453,fest_Q113680453,Q113680453,we love public space festival,We Love Public Space Festival,Festival,Q55,Netherlands,,
fest_Q90374203,fest_Q90374203,Q90374203,giant jas de keistamper,giant Jas de Keistamper,Event,Q55,Netherlands,,
fest_Q129984162,fest_Q129984162,Q129984162,dutch design week 2005,Dutch Design Week 2005,Festival,Q55,Netherlands,,
fest_Q129984163,fest_Q129984163,Q129984163,dutch design week 2006,Dutch Design Week 2006,Festival,Q55,Netherlands,,
fest_Q128977198,fest_Q128977198,Q128977198,but filmfestival,BUT Filmfestival,Festival,Q55,Netherlands,,
fest_Q129984167,fest_Q129984167,Q129984167,dutch design week 2009,Dutch Design Week 2009,Festival,Q55,Netherlands,,
fest_Q129984164,fest_Q129984164,Q129984164,dutch design week 2007,Dutch Design Week 2007,Festival,Q55,Netherlands,,
fest_Q129984165,fest_Q129984165,Q129984165,dutch design week 2008,Dutch Design Week 2008,Festival,Q55,Netherlands,,
fest_Q111133748,fest_Q111133748,Q111133748,commemoration of the february strike,Commemoration of the February strike,Festival,Q55,Netherlands,,
fest_Q129984169,fest_Q129984169,Q129984169,dutch design week 2010,Dutch Design Week 2010,Festival,Q55,Netherlands,,
fest_Q79794247,fest_Q79794247,Q79794247,nationaal songfestival 1964,Nationaal Songfestival 1964,Festival,Q55,Netherlands,,
fest_Q65509269,fest_Q65509269,Q65509269,demo festival,Demo festival,Festival,Q55,Netherlands,,
fest_Q79765879,fest_Q79765879,Q79765879,nationaal songfestival 1968,Nationaal Songfestival 1968,Festival,Q55,Netherlands,,
fest_Q122372472,fest_Q122372472,Q122372472,a12-blockades,A12-Blockades,Festival,Q55,Netherlands,,
fest_Q129984173,fest_Q129984173,Q129984173,dutch design week 2011,Dutch Design Week 2011,Festival,Q55,Netherlands,,
fest_Q98078079,fest_Q98078079,Q98078079,myanmar international fashion week,Myanmar International Fashion Week,Festival,Q836,Myanmar,,
fest_Q129984179,fest_Q129984179,Q129984179,dutch design week 2013,Dutch Design Week 2013,Festival,Q55,Netherlands,,
fest_Q121090741,fest_Q121090741,Q121090741,drongo festival,Drongo festival,Festival,Q55,Netherlands,,
fest_Q129984176,fest_Q129984176,Q129984176,dutch design week 2012,Dutch Design Week 2012,Festival,Q55,Netherlands,,
fest_Q129984183,fest_Q129984183,Q129984183,dutch design week 2014,Dutch Design Week 2014,Festival,Q55,Netherlands,,
fest_Q123562027,fest_Q123562027,Q123562027,dragon stabbing in beesel,Dragon stabbing in Beesel,Festival,Q55,Netherlands,,
fest_Q79794980,fest_Q79794980,Q79794980,nationaal songfestival 1967,Nationaal Songfestival 1967,Festival,Q55,Netherlands,,
fest_Q79780597,fest_Q79780597,Q79780597,nationaal songfestival 1962,Nationaal Songfestival 1962,Festival,Q55,Netherlands,,
fest_Q126101199,fest_Q126101199,Q126101199,into the void,Into the Void,Festival,Q55,Netherlands,,
fest_Q66581862,fest_Q66581862,Q66581862,welcome to the village,Welcome to The Village,Festival,Q55,Netherlands,,
fest_Q129984186,fest_Q129984186,Q129984186,dutch design week 2017,Dutch Design Week 2017,Festival,Q55,Netherlands,,
fest_Q129984184,fest_Q129984184,Q129984184,dutch design week 2015,Dutch Design Week 2015,Festival,Q55,Netherlands,,
fest_Q129984185,fest_Q129984185,Q129984185,dutch design week 2016,Dutch Design Week 2016,Festival,Q55,Netherlands,,
fest_Q129984190,fest_Q129984190,Q129984190,dutch design week 2019,Dutch Design Week 2019,Festival,Q55,Netherlands,,
fest_Q131429464,fest_Q131429464,Q131429464,miracle of lights,Miracle of Lights,Festival,Q55,Netherlands,,
fest_Q129984188,fest_Q129984188,Q129984188,dutch design week 2018,Dutch Design Week 2018,Festival,Q55,Netherlands,,
fest_Q123496552,fest_Q123496552,Q123496552,fiber,FIBER,Festival,Q55,Netherlands,,
fest_Q13070866,fest_Q13070866,Q13070866,pagoda festival,Pagoda festival,Festival,Q836,Myanmar,,
fest_Q61051464,fest_Q61051464,Q61051464,video awards,#Video Awards,Festival,Q55,Netherlands,,
fest_Q129984193,fest_Q129984193,Q129984193,dutch design week 2020,Dutch Design Week 2020,Festival,Q55,Netherlands,,
fest_Q133875500,fest_Q133875500,Q133875500,annie mg schmidtlezing,Annie M.G. Schmidtlezing,Festival,Q55,Netherlands,,
fest_Q133875500,fest_Q133875500,Q133875500,annie mg schmidtlezing,Annie M.G. Schmidtlezing,Festival,Q55,Netherlands,,
fest_Q129984198,fest_Q129984198,Q129984198,dutch design week 2022,Dutch Design Week 2022,Festival,Q55,Netherlands,,
fest_Q129984196,fest_Q129984196,Q129984196,dutch design week 2021,Dutch Design Week 2021,Festival,Q55,Netherlands,,
fest_Q129984202,fest_Q129984202,Q129984202,dutch design week 2024,Dutch Design Week 2024,Festival,Q55,Netherlands,,
